Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,24_hours,Drive_through,Population,Area_km2,Urban_density,Tourism_index,Average_income,Cost_of_living_index,Weather_zone,Restaurant_density,Cuisine_diversity_index,Delivery_coverage,Currency,Region,FX_Rate,Base_Delivery_Fee_USD,Service_Fee_USD,Packaging_Fee_USD,Peak_Delivery_Fee_USD,Surge_Dollar_Delta_USD,Surge_Intensity_Pct,Surge_Zone_Category
RES000090,French Chain 90,Chain,French,75.851708,8.251652,Los Angeles,USA,2009,True,True,False,True,1,3.5,4125,Operational,3.58,1.89,1.95,67,66,2.33,6.22,0.094,False,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,3.58,1.89,1.95,8.3414,4.7614,133.0,Critical Surge (>= 2.0x)
RES000091,Manchester French Place 91,Local,French,5.99871,-174.005254,Manchester,United Kingdom,2022,True,True,False,True,1,2.6,3927,Operational,8.2,0.65,1.09,84,80,2.07,13.61,0.073,False,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,10.495999999999999,0.8320000000000001,1.3952000000000002,21.726719999999997,11.230719999999998,106.99999999999999,Critical Surge (>= 2.0x)
RES000093,Tokyo American Place 93,Local,American,84.95519,-37.567416,Tokyo,Japan,1998,True,False,False,True,1,3.0,2309,Operational,5.63,1.32,1.86,18,16,1.73,12.66,0.052,True,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.036594999999999996,0.00858,0.01209,0.06330934999999999,0.02671434999999999,73.0,High Surge (1.5x - 1.99x)
RES000094,Rio de Janeiro Japanese Place 94,Local,Japanese,88.660063,88.414393,Rio de Janeiro,Brazil,1981,True,False,False,False,4,4.7,4817,Operational,5.18,2.2,0.15,77,74,1.32,22.3,0.095,False,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.9323999999999999,0.396,0.027,1.2307679999999999,0.29836799999999997,32.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000096,Los Angeles Indian Place 96,Local,Indian,-82.883133,-159.050588,Los Angeles,USA,1997,True,False,False,False,4,2.5,1150,Operational,4.68,1.69,0.56,50,59,1.31,13.48,0.021,True,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,4.68,1.69,0.56,6.1308,1.4508,31.000000000000007,Moderate Surge (1.1x - 1.49x)
RES000098,Indian Chain 98,Chain,Indian,-48.921251,42.562564,Los Angeles,USA,1974,True,False,True,False,1,2.8,4958,Operational,2.82,4.95,1.29,57,60,1.5,0.51,0.022,False,False,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,2.82,4.95,1.29,4.2299999999999995,1.4099999999999997,50.0,High Surge (1.5x - 1.99x)
RES000099,Indian Chain 99,Chain,Indian,-84.237857,150.267469,Delhi,India,1961,True,False,False,False,1,2.1,1586,Operational,0.01,2.96,0.84,49,55,2.33,5.25,0.088,False,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.00012,0.03552,0.01008,0.0002796,0.00015960000000000003,133.0,Critical Surge (>= 2.0x)
RES000100,Delhi Thai Place 100,Local,Thai,45.152234,21.11514,Delhi,India,2000,True,False,True,False,3,4.7,796,Operational,8.36,0.21,1.03,88,94,1.83,23.78,0.078,True,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.10031999999999999,0.00252,0.012360000000000001,0.1835856,0.0832656,83.0,High Surge (1.5x - 1.99x)
RES000101,Italian Chain 101,Chain,Italian,-21.700236,120.925021,Los Angeles,USA,2011,True,False,False,False,2,4.5,3851,Operational,0.19,1.54,0.16,48,57,1.83,2.99,0.057,True,False,False,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,0.19,1.54,0.16,0.3477,0.1577,83.0,High Surge (1.5x - 1.99x)
RES000102,Delhi Chinese Place 102,Local,Chinese,66.086229,71.150714,Delhi,India,1989,True,True,True,False,3,3.8,458,Operational,8.37,3.64,1.63,46,45,2.39,2.23,0.039,True,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.10043999999999999,0.043680000000000004,0.019559999999999998,0.24005159999999998,0.1396116,139.0,Critical Surge (>= 2.0x)
RES000103,Indian Chain 103,Chain,Indian,-25.801024,97.65138,Manchester,United Kingdom,2019,True,False,False,True,1,3.3,1044,Operational,2.18,0.98,0.74,80,90,2.08,20.1,0.026,False,True,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,2.7904000000000004,1.2544,0.9472,5.804032000000001,3.0136320000000008,108.0,Critical Surge (>= 2.0x)
RES000105,Japanese Chain 105,Chain,Japanese,5.265795,63.476241,Osaka,Japan,2008,True,True,False,False,4,2.9,4135,Operational,9.85,3.49,1.92,23,23,2.32,20.66,0.07,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.064025,0.022685,0.01248,0.14853799999999998,0.08451299999999998,131.99999999999997,Critical Surge (>= 2.0x)
RES000106,Indian Chain 106,Chain,Indian,-51.92501,29.076712,Rio de Janeiro,Brazil,2005,True,True,False,False,1,2.8,4882,Operational,0.02,2.24,1.36,44,41,2.19,13.02,0.015,True,True,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.0036,0.4032,0.24480000000000002,0.007884,0.0042840000000000005,119.0,Critical Surge (>= 2.0x)
RES000107,Rio de Janeiro Thai Place 107,Local,Thai,38.287232,26.569617,Rio de Janeiro,Brazil,1975,True,False,False,False,3,3.7,2117,Closed Temporarily,9.22,0.45,1.28,20,23,1.16,6.04,0.063,True,False,False,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.6596,0.081,0.2304,1.9251359999999997,0.26553599999999977,15.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000111,Mexican Chain 111,Chain,Mexican,23.151747,-5.712231,Manchester,United Kingdom,1998,True,True,False,False,1,2.6,3309,Operational,6.67,2.27,0.56,79,76,2.41,23.79,0.011,False,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,8.5376,2.9056,0.7168000000000001,20.575616,12.038016,141.0,Critical Surge (>= 2.0x)
RES000112,New York Thai Place 112,Local,Thai,-17.376771,42.514303,New York,USA,1979,True,True,False,True,4,2.6,3991,Operational,3.96,2.09,0.88,53,56,1.93,11.46,0.099,False,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,3.96,2.09,0.88,7.642799999999999,3.6827999999999994,93.0,High Surge (1.5x - 1.99x)
RES000114,Los Angeles American Place 114,Local,American,-18.552234,-1.153908,Los Angeles,USA,1964,True,False,True,True,3,2.3,3568,Closed Temporarily,6.6,3.63,0.52,89,88,2.09,8.66,0.072,False,True,True,3898000,1302.0,2990,1.1,75000,95,Mediterranean,23.33,0.526,0.849,USD,North America,1.0,6.6,3.63,0.52,13.793999999999999,7.193999999999999,108.99999999999999,Critical Surge (>= 2.0x)
RES000115,French Chain 115,Chain,French,36.723549,-132.525526,New York,USA,1991,True,True,True,True,1,3.7,2888,Operational,3.14,1.83,1.37,29,28,1.68,13.0,0.026,False,True,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,3.14,1.83,1.37,5.2752,2.1351999999999998,68.0,High Surge (1.5x - 1.99x)
RES000118,Thai Chain 118,Chain,Thai,27.049201,82.07873,London,United Kingdom,2001,True,True,False,True,1,3.4,4045,Operational,9.89,3.67,1.64,61,57,1.33,21.38,0.061,False,True,False,8982000,1572.0,5700,1.3,50000,90,Oceanic,8.54,0.837,0.979,GBP,Europe,1.28,12.6592,4.6976,2.0991999999999997,16.836736000000002,4.177536000000002,33.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000122,New York Burger Place 122,Local,Burger,9.646641,-172.153355,New York,USA,1961,True,False,False,False,1,3.5,1739,Operational,5.5,2.53,0.28,77,78,2.38,22.22,0.098,True,False,True,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,5.5,2.53,0.28,13.09,7.59,138.0,Critical Surge (>= 2.0x)
RES000123,Mumbai Thai Place 123,Local,Thai,53.68767,160.549484,Mumbai,India,2010,True,False,False,True,4,3.7,2554,Closed Temporarily,3.79,2.91,1.49,30,25,1.33,10.57,0.077,True,False,False,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.04548,0.03492,0.01788,0.060488400000000005,0.015008400000000005,33.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000124,Chinese Chain 124,Chain,Chinese,75.839197,86.314131,Manchester,United Kingdom,1981,True,True,True,False,4,3.1,3733,Operational,4.5,4.1,2.0,47,56,2.31,8.54,0.027,False,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,5.76,5.247999999999999,2.56,13.3056,7.5456,131.0,Critical Surge (>= 2.0x)
RES000125,Tokyo American Place 125,Local,American,-67.900415,-109.024038,Tokyo,Japan,2002,True,True,True,True,3,4.7,1624,Operational,8.39,0.37,0.56,47,55,1.9,10.71,0.078,True,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.054535,0.002405,0.00364,0.1036165,0.0490815,89.99999999999999,High Surge (1.5x - 1.99x)
RES000126,Japanese Chain 126,Chain,Japanese,-61.295681,80.540064,Delhi,India,2016,True,False,False,False,1,2.6,4023,Operational,0.67,4.44,1.81,82,78,2.28,14.45,0.023,True,True,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.00804,0.05328000000000001,0.02172,0.0183312,0.010291199999999999,127.99999999999999,Critical Surge (>= 2.0x)
RES000127,Rio de Janeiro Indian Place 127,Local,Indian,77.445833,0.409227,Rio de Janeiro,Brazil,2006,True,True,False,False,2,4.0,2585,Operational,6.53,4.95,1.81,83,78,2.33,20.6,0.097,False,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.1754,0.891,0.3258,2.7386820000000003,1.5632820000000003,133.0,Critical Surge (>= 2.0x)
RES000129,Osaka Pizza Place 129,Local,Pizza,-4.588398,-152.835404,Osaka,Japan,1992,True,True,False,True,3,4.9,3059,Operational,9.16,4.13,1.37,20,30,2.41,3.87,0.071,False,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.059539999999999996,0.026844999999999997,0.008905,0.1434914,0.0839514,141.0,Critical Surge (>= 2.0x)
RES000130,Osaka Pizza Place 130,Local,Pizza,15.83721,-109.052135,Osaka,Japan,2010,True,False,True,False,3,2.4,2540,Operational,1.1,4.7,1.76,36,35,1.96,10.26,0.044,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00715,0.03055,0.011439999999999999,0.014014,0.006864,96.0,High Surge (1.5x - 1.99x)
RES000132,Tokyo French Place 132,Local,French,64.086487,-94.432384,Tokyo,Japan,1996,True,True,True,True,1,2.4,4665,Operational,4.61,0.36,0.99,88,92,2.14,15.82,0.078,False,True,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.029965000000000002,0.0023399999999999996,0.006435,0.0641251,0.0341601,114.00000000000001,Critical Surge (>= 2.0x)
RES000133,Rio de Janeiro Japanese Place 133,Local,Japanese,-66.895191,-55.113044,Rio de Janeiro,Brazil,1989,True,False,True,False,2,2.7,1561,Operational,9.48,1.29,1.12,61,59,1.76,2.12,0.002,False,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.7064,0.2322,0.2016,3.0032639999999997,1.2968639999999998,76.0,High Surge (1.5x - 1.99x)
RES000135,Sao Paulo Mexican Place 135,Local,Mexican,-8.431144,-16.553452,Sao Paulo,Brazil,1991,True,False,False,True,2,4.7,2063,Closed Temporarily,2.69,1.01,0.88,89,88,2.0,9.08,0.07,False,False,False,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.48419999999999996,0.1818,0.15839999999999999,0.9683999999999999,0.48419999999999996,100.0,Critical Surge (>= 2.0x)
RES000136,Sao Paulo American Place 136,Local,American,-44.308402,54.300015,Sao Paulo,Brazil,1961,True,False,False,True,2,3.8,4966,Operational,1.13,1.28,1.54,48,45,1.54,5.69,0.031,False,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.20339999999999997,0.2304,0.2772,0.31323599999999996,0.10983599999999999,54.0,High Surge (1.5x - 1.99x)
RES000137,Osaka Thai Place 137,Local,Thai,83.287742,-44.219595,Osaka,Japan,1967,True,False,False,True,2,2.6,3987,Operational,3.4,4.88,0.01,80,85,1.01,6.25,0.082,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.022099999999999998,0.03172,6.5e-05,0.022320999999999997,0.00022099999999999898,1.0000000000000009,Baseline (< 1.1x)
RES000138,Japanese Chain 138,Chain,Japanese,4.341578,-152.95484,Mumbai,India,1986,True,True,True,False,2,2.6,4378,Operational,1.37,1.21,1.81,59,67,1.87,6.7,0.087,False,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.016440000000000003,0.01452,0.02172,0.030742800000000008,0.014302800000000004,87.00000000000001,High Surge (1.5x - 1.99x)
RES000139,Sao Paulo Pizza Place 139,Local,Pizza,60.539673,-166.101058,Sao Paulo,Brazil,1994,True,False,False,False,3,4.4,4210,Operational,5.54,0.26,1.77,18,26,1.46,10.91,0.008,True,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,0.9972,0.0468,0.3186,1.4559119999999999,0.4587119999999999,46.0,Moderate Surge (1.1x - 1.49x)
RES000140,Mediterranean Chain 140,Chain,Mediterranean,2.093933,154.172624,Osaka,Japan,2004,True,False,True,False,4,2.9,2625,Operational,5.71,2.3,1.18,36,37,2.29,19.59,0.018,True,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.037114999999999995,0.014949999999999998,0.007669999999999999,0.08499335,0.04787835,129.0,Critical Surge (>= 2.0x)
RES000141,Chinese Chain 141,Chain,Chinese,42.892159,-175.500179,Rio de Janeiro,Brazil,1964,True,True,False,False,2,4.4,4831,Operational,3.02,2.43,0.45,70,75,1.36,8.71,0.01,True,False,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.5436,0.4374,0.081,0.7392960000000001,0.1956960000000001,36.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000142,Japanese Chain 142,Chain,Japanese,78.437883,135.94705,Rio de Janeiro,Brazil,2023,True,True,True,False,1,4.7,4853,Operational,8.32,4.74,1.94,49,56,2.29,17.16,0.098,False,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.4976,0.8532,0.34919999999999995,3.429504,1.931904,129.0,Critical Surge (>= 2.0x)
RES000143,Brazilian Chain 143,Chain,Brazilian,44.710109,142.425097,Tokyo,Japan,1975,True,False,False,True,1,3.1,1229,Operational,7.8,1.56,1.55,87,97,2.44,10.66,0.067,False,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.050699999999999995,0.01014,0.010075,0.12370799999999998,0.07300799999999999,144.0,Critical Surge (>= 2.0x)
RES000148,Italian Chain 148,Chain,Italian,64.340794,-103.695664,Sao Paulo,Brazil,1957,True,False,False,False,4,2.9,2873,Operational,8.93,2.65,0.91,18,25,1.26,16.73,0.009,True,True,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.6074,0.477,0.1638,2.025324,0.41792399999999996,26.0,Moderate Surge (1.1x - 1.49x)
RES000149,Osaka Mediterranean Place 149,Local,Mediterranean,1.179393,93.735751,Osaka,Japan,2015,True,True,True,False,2,4.0,1897,Operational,1.75,4.23,1.53,72,79,1.01,15.15,0.019,True,False,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.011375,0.027495000000000002,0.009944999999999999,0.011488749999999999,0.00011374999999999927,1.0000000000000009,Baseline (< 1.1x)
RES000152,Rio de Janeiro American Place 152,Local,American,84.390877,177.337371,Rio de Janeiro,Brazil,1969,True,False,False,True,2,2.8,170,Operational,0.99,4.47,0.09,85,90,1.19,24.41,0.054,True,True,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.1782,0.8045999999999999,0.0162,0.212058,0.033858,18.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000153,Rio de Janeiro Mexican Place 153,Local,Mexican,58.77461,101.139806,Rio de Janeiro,Brazil,1963,True,False,False,True,4,3.2,2856,Operational,2.09,4.17,0.64,15,23,1.85,1.98,0.071,True,False,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,0.3762,0.7505999999999999,0.1152,0.69597,0.31977,85.00000000000001,High Surge (1.5x - 1.99x)
RES000154,Osaka Japanese Place 154,Local,Japanese,-86.050604,104.96735,Osaka,Japan,1997,True,True,False,True,2,4.9,2621,Operational,7.0,1.5,0.29,66,76,2.3,7.99,0.038,True,False,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.0455,0.00975,0.0018849999999999997,0.10464999999999999,0.059149999999999994,129.99999999999997,Critical Surge (>= 2.0x)
RES000155,Tokyo Burger Place 155,Local,Burger,39.063071,-86.576526,Tokyo,Japan,2021,True,True,False,True,4,4.5,2169,Operational,4.5,4.77,1.83,16,19,2.27,2.26,0.083,False,True,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.029249999999999998,0.031004999999999994,0.011895,0.0663975,0.0371475,127.0,Critical Surge (>= 2.0x)
RES000156,Italian Chain 156,Chain,Italian,-88.748494,54.08302,Mumbai,India,2022,True,True,True,False,2,3.1,1927,Operational,8.3,0.42,1.4,52,53,2.49,10.91,0.002,True,False,True,12442000,603.0,20633,0.9,15000,40,Tropical wet and dry,43.76,0.907,0.779,INR,Asia,0.012,0.09960000000000001,0.00504,0.0168,0.24800400000000003,0.14840400000000004,149.00000000000003,Critical Surge (>= 2.0x)
RES000159,Tokyo Pizza Place 159,Local,Pizza,31.205108,-145.776895,Tokyo,Japan,2007,True,True,False,True,2,2.2,3388,Operational,4.66,3.7,0.73,35,31,2.07,13.56,0.045,False,False,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.03029,0.02405,0.004745,0.0627003,0.0324103,106.99999999999999,Critical Surge (>= 2.0x)
RES000162,New York American Place 162,Local,American,-26.035196,-7.438833,New York,USA,1979,True,False,True,True,2,2.1,1016,Operational,0.22,4.37,0.24,17,18,1.89,21.34,0.033,True,False,False,8419000,783.8,10700,1.2,85000,100,Humid subtropical,45.77,0.991,0.866,USD,North America,1.0,0.22,4.37,0.24,0.4158,0.1958,88.99999999999999,High Surge (1.5x - 1.99x)
RES000163,Japanese Chain 163,Chain,Japanese,-76.426202,-174.212742,Tokyo,Japan,1957,True,True,True,True,2,2.4,3861,Operational,0.55,1.51,1.22,20,20,1.96,19.92,0.042,True,False,False,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.003575,0.009814999999999999,0.00793,0.007007,0.003432,96.0,High Surge (1.5x - 1.99x)
RES000164,Chinese Chain 164,Chain,Chinese,-86.107447,112.710519,Manchester,United Kingdom,2019,True,False,False,True,4,2.8,3583,Operational,2.53,2.08,1.35,63,68,2.12,5.27,0.1,False,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,3.2384,2.6624000000000003,1.7280000000000002,6.865408,3.6270080000000005,112.00000000000001,Critical Surge (>= 2.0x)
RES000166,Pizza Chain 166,Chain,Pizza,86.810468,-169.383214,Osaka,Japan,1978,True,True,True,True,3,5.0,3681,Operational,6.04,2.02,0.41,41,42,1.19,9.61,0.022,True,True,False,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.039259999999999996,0.01313,0.002665,0.046719399999999994,0.007459399999999998,18.999999999999993,Moderate Surge (1.1x - 1.49x)
RES000167,Manchester Indian Place 167,Local,Indian,-42.047548,54.628666,Manchester,United Kingdom,2019,True,True,False,True,4,3.5,3778,Operational,9.94,3.56,0.53,67,69,2.42,9.67,0.042,True,False,False,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,12.7232,4.5568,0.6784,30.790144,18.066944,142.0,Critical Surge (>= 2.0x)
RES000168,Rio de Janeiro Brazilian Place 168,Local,Brazilian,68.63164,1.8558,Rio de Janeiro,Brazil,1974,True,True,False,False,2,4.3,4244,Operational,8.97,3.17,0.4,44,42,2.19,24.02,0.024,True,False,True,6747000,1200.0,5622,1.2,11000,55,Tropical savanna,30.89,0.546,0.62,BRL,South America,0.18,1.6146,0.5706,0.072,3.535974,1.921374,119.0,Critical Surge (>= 2.0x)
RES000169,Indian Chain 169,Chain,Indian,30.562157,44.760936,Delhi,India,2015,True,True,True,False,2,3.9,4475,Closed Temporarily,0.45,3.26,0.59,61,68,1.12,21.95,0.065,True,False,False,16787000,1484.0,11312,1.1,14000,38,Humid subtropical,48.44,0.543,0.607,INR,Asia,0.012,0.0054,0.039119999999999995,0.0070799999999999995,0.006048000000000001,0.000648000000000001,12.00000000000001,Moderate Surge (1.1x - 1.49x)
RES000171,Tokyo Pizza Place 171,Local,Pizza,61.994755,41.782254,Tokyo,Japan,1992,True,False,False,False,4,2.1,1518,Operational,2.17,1.78,1.93,15,23,2.15,19.44,0.078,True,True,True,13929000,2194.0,6349,1.4,45000,85,Humid subtropical,43.11,0.547,0.778,JPY,Asia,0.0065,0.014105,0.01157,0.012544999999999999,0.03032575,0.01622075,114.99999999999999,Critical Surge (>= 2.0x)
RES000172,Burger Chain 172,Chain,Burger,78.935952,69.821749,Sao Paulo,Brazil,2020,True,False,True,True,2,4.0,2386,Operational,9.26,4.92,0.08,86,93,2.16,17.58,0.085,False,False,True,12325000,1521.0,8100,0.8,12000,50,Humid subtropical,17.87,0.811,0.692,BRL,South America,0.18,1.6667999999999998,0.8855999999999999,0.0144,3.600288,1.933488,116.00000000000001,Critical Surge (>= 2.0x)
RES000173,Chinese Chain 173,Chain,Chinese,87.568965,-71.855934,Osaka,Japan,1998,True,True,True,True,2,4.2,777,Operational,0.56,3.05,0.66,84,84,1.31,15.54,0.019,False,True,True,2691000,223.0,12067,1.0,40000,80,Humid subtropical,6.53,0.984,0.835,JPY,Asia,0.0065,0.00364,0.019825,0.00429,0.0047684,0.0011283999999999999,31.000000000000007,Moderate Surge (1.1x - 1.49x)
RES000174,Manchester Italian Place 174,Local,Italian,49.063701,136.380518,Manchester,United Kingdom,2019,True,False,True,True,1,2.6,1922,Operational,1.45,1.2,1.87,15,25,2.1,5.21,0.08,True,True,True,552000,115.0,4800,0.8,35000,75,Oceanic,11.14,0.585,0.85,GBP,Europe,1.28,1.8559999999999999,1.536,2.3936,3.8975999999999997,2.0416,110.00000000000001,Critical Surge (>= 2.0x)
