Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Estimated_value_score,Avg_Current_Price,Avg_Previous_Price,Avg_Price_Change,Price_Change_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Delivery_fee_USD,Service_fee_USD,Packaging_fee_USD,Minimum_order_USD,Avg_Current_Price_USD,Avg_Previous_Price_USD,Delivery_Platform,Total_Platform_Fees_USD,Fee_Overhead_Pct,Menu_Markup_Pct,Total_Consumer_Markup_Pct
RES000064,Rio de Janeiro Japanese Place 64,Local,Japanese,86.662811,3.884244,Rio de Janeiro,Brazil,1978,True,True,False,True,4,3.7,4966,Operational,8.22,0.86,1.9,19.0,24.0,1.99,6.52,0.081,False,7.0,76.856,67.774,9.081999999999999,15.48467610308379,55,11000,BRL,South America,0.18,1.4796,0.1548,0.34199999999999997,1.1736,13.834079999999998,12.19932,iFood,1.9764,14.286456758493754,15.48467610308379,29.771132861577545
RES000065,Los Angeles Italian Place 65,Local,Italian,25.536966,-179.063826,Los Angeles,USA,2023,True,False,False,True,4,5.0,232,Operational,0.03,4.42,0.09,73.0,83.0,2.02,23.0,0.065,True,0.4,108.70599999999999,94.47200000000001,14.234,14.52867225686684,95,75000,USD,North America,1.0,0.03,4.42,0.09,23.0,108.70599999999999,94.47200000000001,DoorDash,4.54,4.176402368071659,14.52867225686684,18.705074624938497
RES000066,London Mexican Place 66,Local,Mexican,-27.111643,-177.049064,London,United Kingdom,1965,False,True,False,False,3,3.6,2270,Operational,,,,,,,,,,4.8,49.7525,42.082499999999996,7.67,19.03156395838487,90,50000,GBP,Europe,1.28,,,,,63.6832,53.86559999999999,Deliveroo,0.0,0.0,19.03156395838487,19.03156395838487
RES000067,Tokyo Thai Place 67,Local,Thai,18.558286,141.242308,Tokyo,Japan,1986,True,False,False,True,4,2.9,3187,Operational,8.76,2.19,1.85,28.0,26.0,2.13,0.12,0.015,True,8.5,78.7975,68.18,10.617500000000001,14.844965758084266,85,45000,JPY,Asia,0.0065,0.05694,0.014235,0.012025,0.00078,0.5121837499999999,0.44317,Demae-can,0.0832,16.244138467613492,14.844965758084266,31.08910422569776
RES000068,Osaka French Place 68,Local,French,15.277758,-29.802721,Osaka,Japan,1992,True,True,True,False,1,3.9,4152,Operational,4.4,1.23,0.85,61.0,71.0,2.13,24.47,0.037,True,5.5,20.79,17.255,3.535,20.607342095594976,80,40000,JPY,Asia,0.0065,0.0286,0.007995,0.0055249999999999995,0.15905499999999997,0.13513499999999998,0.1121575,Uber Eats JP,0.042120000000000005,31.168600520956673,20.607342095594976,51.775942616551646
RES000069,Italian Chain 69,Chain,Italian,22.325188,164.038198,New York,USA,1988,True,False,False,True,4,3.0,3682,Closed Temporarily,7.97,3.98,1.6,57.0,67.0,2.27,2.65,0.077,True,0.8,104.785,90.8125,13.9725,15.557072220772334,100,85000,USD,North America,1.0,7.97,3.98,1.6,2.65,104.785,90.8125,DoorDash,13.549999999999999,12.931240035012262,15.557072220772334,28.488312255784596
RES000070,Thai Chain 70,Chain,Thai,83.118435,93.996191,New York,USA,2000,False,True,True,False,3,3.2,4183,Operational,,,,,,,,,,7.2,62.230000000000004,55.8,6.43,13.208027440373177,100,85000,USD,North America,1.0,,,,,62.230000000000004,55.8,Uber Eats,0.0,0.0,13.208027440373177,13.208027440373177
RES000071,Rio de Janeiro Chinese Place 71,Local,Chinese,-86.753007,23.374352,Rio de Janeiro,Brazil,2023,True,False,True,False,1,4.3,4876,Operational,6.29,3.52,0.52,37.0,41.0,2.43,9.85,0.034,False,9.2,24.417499999999997,21.2125,3.205,13.425425571836087,55,11000,BRL,South America,0.18,1.1321999999999999,0.6335999999999999,0.0936,1.773,4.395149999999999,3.8182499999999995,Rappi,1.8593999999999997,42.30571372860682,13.425425571836087,55.731139300442905
RES000072,New York Brazilian Place 72,Local,Brazilian,-37.575515,172.344423,New York,USA,2021,False,False,True,False,1,4.1,2487,Operational,,,,,,,,,,1.3,22.8,20.08,2.72,14.864832503103676,100,85000,USD,North America,1.0,,,,,22.8,20.08,Uber Eats,0.0,0.0,14.864832503103676,14.864832503103676
RES000073,Sao Paulo Mediterranean Place 73,Local,Mediterranean,24.09671,-50.884428,Sao Paulo,Brazil,2018,True,False,True,False,3,3.1,3867,Operational,7.46,2.19,0.4,67.0,69.0,1.58,19.07,0.088,True,2.7,69.565,61.0675,8.4975,15.18709400613258,50,12000,BRL,South America,0.18,1.3428,0.3942,0.072,3.4326,12.5217,10.99215,Rappi,1.8090000000000002,14.446918992874853,15.18709400613258,29.63401299900743
RES000074,Tokyo Japanese Place 74,Local,Japanese,-0.019536,113.437859,Tokyo,Japan,1955,True,True,True,False,1,3.8,505,Operational,3.85,0.47,1.86,46.0,44.0,1.97,17.82,0.013,False,4.7,23.759999999999998,20.53142857142857,3.2285714285714286,15.214963585461039,85,45000,JPY,Asia,0.0065,0.025025,0.0030549999999999996,0.01209,0.11583,0.15443999999999997,0.1334542857142857,Uber Eats JP,0.04017,26.009932595619045,15.214963585461039,41.224896181080084
RES000075,Chinese Chain 75,Chain,Chinese,-81.008803,122.118162,Tokyo,Japan,1958,False,False,True,True,3,4.9,4685,Operational,,,,,,,,,,2.2,53.265,46.28,6.984999999999999,15.71861646983829,85,45000,JPY,Asia,0.0065,,,,,0.3462225,0.30082,Demae-can,0.0,0.0,15.71861646983829,15.71861646983829
RES000076,Osaka Brazilian Place 76,Local,Brazilian,79.355086,93.335164,Osaka,Japan,2006,True,True,False,True,3,4.3,1642,Operational,8.2,2.89,0.98,32.0,37.0,1.29,1.57,0.056,True,5.6,61.989999999999995,52.02,9.969999999999999,19.19311371528714,80,40000,JPY,Asia,0.0065,0.05329999999999999,0.018785,0.00637,0.010205,0.40293499999999993,0.33813,Uber Eats JP,0.078455,19.47083407786845,19.19311371528714,38.663947793155586
RES000077,Tokyo Burger Place 77,Local,Burger,-34.854568,104.377703,Tokyo,Japan,1960,False,False,True,False,2,2.9,884,Operational,,,,,,,,,,2.1,,,,,85,45000,JPY,Asia,0.0065,,,,,,,Demae-can,0.0,,,
RES000078,Mexican Chain 78,Chain,Mexican,-4.319207,28.776702,New York,USA,1962,True,True,True,True,3,3.4,1325,Operational,4.45,1.59,0.08,28.0,31.0,1.94,9.63,0.047,True,9.3,26.060000000000002,22.55333333333333,3.5066666666666664,15.876956548037116,100,85000,USD,North America,1.0,4.45,1.59,0.08,9.63,26.060000000000002,22.55333333333333,Uber Eats,6.12,23.484266174817105,15.876956548037116,39.36122272285422
RES000079,Rio de Janeiro Japanese Place 79,Local,Japanese,-76.93337,96.093899,Rio de Janeiro,Brazil,1982,False,True,False,False,2,2.2,1294,Operational,,,,,,,,,,1.3,44.769999999999996,38.69,6.08,13.843971537275559,55,11000,BRL,South America,0.18,,,,,8.058599999999998,6.964199999999999,Rappi,0.0,0.0,13.843971537275559,13.843971537275559
RES000080,New York Burger Place 80,Local,Burger,-0.042976,-8.028944,New York,USA,1998,True,True,True,True,4,3.6,2672,Operational,8.43,4.62,1.34,25.0,20.0,2.23,8.69,0.073,False,9.5,87.61,80.09,7.52,9.312554026591538,100,85000,USD,North America,1.0,8.43,4.62,1.34,8.69,87.61,80.09,Uber Eats,14.39,16.42506544429785,9.312554026591538,25.73761947088939
RES000081,Rio de Janeiro Indian Place 81,Local,Indian,13.89968,-112.812795,Rio de Janeiro,Brazil,1978,True,False,True,False,4,3.3,1653,Operational,8.2,1.44,0.94,43.0,51.0,1.83,2.36,0.074,True,2.5,93.714,82.652,11.062,12.12631572264908,55,11000,BRL,South America,0.18,1.4759999999999998,0.2592,0.1692,0.42479999999999996,16.86852,14.87736,Rappi,1.9043999999999999,11.289667896788341,12.12631572264908,23.41598361943742
RES000082,Indian Chain 82,Chain,Indian,26.601895,35.45595,Sao Paulo,Brazil,1959,True,False,False,False,1,3.7,2342,Operational,9.14,3.21,1.21,48.0,57.0,1.26,22.35,0.083,True,2.8,30.563333333333333,27.036666666666665,3.526666666666667,14.458457253592027,50,12000,BRL,South America,0.18,1.6452,0.5778,0.2178,4.023,5.501399999999999,4.866599999999999,iFood,2.4408,44.36688036374735,14.458457253592027,58.82533761733937
RES000083,New York Thai Place 83,Local,Thai,72.967967,9.147763,New York,USA,1991,True,False,True,False,4,3.5,4688,Operational,5.1,2.84,0.04,86.0,95.0,2.18,12.45,0.011,False,4.5,,,,,100,85000,USD,North America,1.0,5.1,2.84,0.04,12.45,,,DoorDash,7.9799999999999995,,,
RES000084,Tokyo Indian Place 84,Local,Indian,73.647249,61.433431,Tokyo,Japan,1999,True,False,False,False,4,4.7,1827,Operational,2.7,2.77,1.79,43.0,49.0,1.97,5.96,0.011,False,0.5,75.145,66.41166666666668,8.733333333333333,13.90772160992572,85,45000,JPY,Asia,0.0065,0.01755,0.018005,0.011635,0.03874,0.48844249999999995,0.43167583333333337,Uber Eats JP,0.04719,9.661301665392212,13.90772160992572,23.56902327531793
RES000085,New York Burger Place 85,Local,Burger,37.395218,32.171771,New York,USA,1962,False,True,False,False,4,3.7,3084,Operational,,,,,,,,,,9.6,87.55,75.6675,11.882499999999999,18.35237648282645,100,85000,USD,North America,1.0,,,,,87.55,75.6675,DoorDash,0.0,0.0,18.35237648282645,18.35237648282645
RES000086,London Japanese Place 86,Local,Japanese,84.768403,107.321612,London,United Kingdom,1979,False,False,True,True,4,2.3,1704,Operational,,,,,,,,,,3.4,116.71999999999998,100.34333333333332,16.37666666666667,15.596469818597583,90,50000,GBP,Europe,1.28,,,,,149.40159999999997,128.43946666666665,Deliveroo,0.0,0.0,15.596469818597583,15.596469818597583
RES000087,Manchester Brazilian Place 87,Local,Brazilian,53.469885,-167.373865,Manchester,United Kingdom,1999,False,True,True,False,4,4.0,2732,Operational,,,,,,,,,,1.5,,,,,75,35000,GBP,Europe,1.28,,,,,,,Uber Eats UK,0.0,,,
RES000088,Osaka Brazilian Place 88,Local,Brazilian,0.199305,-179.679833,Osaka,Japan,2002,False,True,False,True,4,3.5,1322,Operational,,,,,,,,,,0.9,108.05,92.52,15.530000000000001,18.135968486665124,80,40000,JPY,Asia,0.0065,,,,,0.702325,0.6013799999999999,Uber Eats JP,0.0,0.0,18.135968486665124,18.135968486665124
RES000089,London Burger Place 89,Local,Burger,30.882104,121.3909,London,United Kingdom,2016,True,False,False,False,4,2.4,1101,Closed Temporarily,6.14,2.41,0.55,15.0,22.0,1.04,13.85,0.047,True,5.6,104.06666666666666,93.90333333333335,10.163333333333334,12.926532511413527,90,50000,GBP,Europe,1.28,7.8591999999999995,3.0848000000000004,0.7040000000000001,17.728,133.20533333333333,120.19626666666669,Uber Eats UK,11.648,8.744394553188101,12.926532511413527,21.670927064601628
RES000090,French Chain 90,Chain,French,75.851708,8.251652,Los Angeles,USA,2009,True,True,False,True,1,3.5,4125,Operational,3.58,1.89,1.95,67.0,66.0,2.33,6.22,0.094,False,6.1,26.772000000000002,24.7,2.072,8.626554872119414,95,75000,USD,North America,1.0,3.58,1.89,1.95,6.22,26.772000000000002,24.7,Uber Eats,7.42,27.715522646215344,8.626554872119414,36.34207751833476
RES000091,Manchester French Place 91,Local,French,5.99871,-174.005254,Manchester,United Kingdom,2022,True,True,False,True,1,2.6,3927,Operational,8.2,0.65,1.09,84.0,80.0,2.07,13.61,0.073,False,6.9,25.39,21.88333333333333,3.5066666666666664,15.542580781940622,75,35000,GBP,Europe,1.28,10.495999999999999,0.8320000000000001,1.3952000000000002,17.4208,32.4992,28.010666666666662,Uber Eats UK,12.7232,39.14927016205721,15.542580781940622,54.691850943997835
RES000092,New York American Place 92,Local,American,56.814153,-44.609562,New York,USA,1979,False,True,False,False,3,4.3,126,Operational,,,,,,,,,,7.8,61.3625,52.52,8.8425,16.790653469371556,100,85000,USD,North America,1.0,,,,,61.3625,52.52,Uber Eats,0.0,0.0,16.790653469371556,16.790653469371556
RES000093,Tokyo American Place 93,Local,American,84.95519,-37.567416,Tokyo,Japan,1998,True,False,False,True,1,3.0,2309,Operational,5.63,1.32,1.86,18.0,16.0,1.73,12.66,0.052,True,7.0,19.026,16.932,2.0940000000000003,12.705132870458074,85,45000,JPY,Asia,0.0065,0.036594999999999996,0.00858,0.01209,0.08229,0.12366899999999999,0.11005799999999999,Demae-can,0.057264999999999996,46.304681814506345,12.705132870458074,59.00981468496442
RES000094,Rio de Janeiro Japanese Place 94,Local,Japanese,88.660063,88.414393,Rio de Janeiro,Brazil,1981,True,False,False,False,4,4.7,4817,Operational,5.18,2.2,0.15,77.0,74.0,1.32,22.3,0.095,False,0.6,156.04,138.0,18.04,13.072463673387944,55,11000,BRL,South America,0.18,0.9323999999999999,0.396,0.027,4.014,28.0872,24.84,iFood,1.3553999999999997,4.825685549798998,13.072463673387944,17.89814922318694
RES000095,Los Angeles Mexican Place 95,Local,Mexican,75.99639,-23.967363,Los Angeles,USA,2013,False,False,True,False,3,4.8,1664,Operational,,,,,,,,,,8.0,46.8225,40.005,6.817500000000001,14.907089001284222,95,75000,USD,North America,1.0,,,,,46.8225,40.005,DoorDash,0.0,0.0,14.907089001284222,14.907089001284222
RES000096,Los Angeles Indian Place 96,Local,Indian,-82.883133,-159.050588,Los Angeles,USA,1997,True,False,False,False,4,2.5,1150,Operational,4.68,1.69,0.56,50.0,59.0,1.31,13.48,0.021,True,6.3,61.906666666666666,55.66,6.246666666666667,14.681451677858204,95,75000,USD,North America,1.0,4.68,1.69,0.56,13.48,61.906666666666666,55.66,Uber Eats,6.93,11.194270764684406,14.681451677858204,25.87572244254261
RES000097,Delhi Thai Place 97,Local,Thai,87.501285,-59.70508,Delhi,India,1954,False,True,False,False,3,3.7,1261,Operational,,,,,,,,,,2.1,58.35,51.760000000000005,6.59,15.139075733434831,38,14000,INR,Asia,0.012,,,,,0.7002,0.6211200000000001,Zomato,0.0,0.0,15.139075733434831,15.139075733434831
RES000098,Indian Chain 98,Chain,Indian,-48.921251,42.562564,Los Angeles,USA,1974,True,False,True,False,1,2.8,4958,Operational,2.82,4.95,1.29,57.0,60.0,1.5,0.51,0.022,False,8.2,17.5075,14.9375,2.5700000000000003,16.771287682456492,95,75000,USD,North America,1.0,2.82,4.95,1.29,0.51,17.5075,14.9375,Uber Eats,9.059999999999999,51.7492473654578,16.771287682456492,68.5205350479143
RES000099,Indian Chain 99,Chain,Indian,-84.237857,150.267469,Delhi,India,1961,True,False,False,False,1,2.1,1586,Operational,0.01,2.96,0.84,49.0,55.0,2.33,5.25,0.088,False,9.6,19.557499999999997,17.175,2.3825,13.773923163939825,38,14000,INR,Asia,0.012,0.00012,0.03552,0.01008,0.063,0.23468999999999998,0.2061,Zomato,0.045720000000000004,19.480934505370897,13.773923163939825,33.254857669310724
RES000100,Delhi Thai Place 100,Local,Thai,45.152234,21.11514,Delhi,India,2000,True,False,True,False,3,4.7,796,Operational,8.36,0.21,1.03,88.0,94.0,1.83,23.78,0.078,True,3.9,57.265,49.74375,7.52125,14.621439230327022,38,14000,INR,Asia,0.012,0.10031999999999999,0.00252,0.012360000000000001,0.28536,0.68718,0.596925,Swiggy,0.11519999999999998,16.764142198343666,14.621439230327022,31.38558142867069
RES000101,Italian Chain 101,Chain,Italian,-21.700236,120.925021,Los Angeles,USA,2011,True,False,False,False,2,4.5,3851,Operational,0.19,1.54,0.16,48.0,57.0,1.83,2.99,0.057,True,2.1,37.802499999999995,31.68,6.1225000000000005,16.760969231024454,95,75000,USD,North America,1.0,0.19,1.54,0.16,2.99,37.802499999999995,31.68,DoorDash,1.89,4.9996692017811215,16.760969231024454,21.760638432805575
RES000102,Delhi Chinese Place 102,Local,Chinese,66.086229,71.150714,Delhi,India,1989,True,True,True,False,3,3.8,458,Operational,8.37,3.64,1.63,46.0,45.0,2.39,2.23,0.039,True,3.9,69.4225,60.31,9.1125,15.776715933695934,38,14000,INR,Asia,0.012,0.10043999999999999,0.043680000000000004,0.019559999999999998,0.02676,0.83307,0.72372,Swiggy,0.16368,19.64778512275664,15.776715933695934,35.42450105645258
RES000103,Indian Chain 103,Chain,Indian,-25.801024,97.65138,Manchester,United Kingdom,2019,True,False,False,True,1,3.3,1044,Operational,2.18,0.98,0.74,80.0,90.0,2.08,20.1,0.026,False,5.5,21.455,17.935000000000002,3.52,17.125224013684054,75,35000,GBP,Europe,1.28,2.7904000000000004,1.2544,0.9472,25.728,27.4624,22.956800000000005,Uber Eats UK,4.992000000000001,18.177580321545815,17.125224013684054,35.302804335229865
RES000104,Mexican Chain 104,Chain,Mexican,-80.665982,41.408388,Los Angeles,USA,1973,False,True,False,False,3,3.4,4773,Operational,,,,,,,,,,3.6,52.29,45.461666666666666,6.828333333333333,14.760253980055133,95,75000,USD,North America,1.0,,,,,52.29,45.461666666666666,Uber Eats,0.0,0.0,14.760253980055133,14.760253980055133
RES000105,Japanese Chain 105,Chain,Japanese,5.265795,63.476241,Osaka,Japan,2008,True,True,False,False,4,2.9,4135,Operational,9.85,3.49,1.92,23.0,23.0,2.32,20.66,0.07,True,7.7,79.73,69.41875,10.31125,14.850727406686515,80,40000,JPY,Asia,0.0065,0.064025,0.022685,0.01248,0.13429,0.518245,0.451221875,Demae-can,0.09919,19.139559205473848,14.850727406686515,33.99028661216036
RES000106,Indian Chain 106,Chain,Indian,-51.92501,29.076712,Rio de Janeiro,Brazil,2005,True,True,False,False,1,2.8,4882,Operational,0.02,2.24,1.36,44.0,41.0,2.19,13.02,0.015,True,3.0,11.105,9.165,1.94,19.495780425842913,55,11000,BRL,South America,0.18,0.0036,0.4032,0.24480000000000002,2.3436,1.9989,1.6496999999999997,iFood,0.6516,32.59791255294785,19.495780425842913,52.093692978790756
RES000107,Rio de Janeiro Thai Place 107,Local,Thai,38.287232,26.569617,Rio de Janeiro,Brazil,1975,True,False,False,False,3,3.7,2117,Closed Temporarily,9.22,0.45,1.28,20.0,23.0,1.16,6.04,0.063,True,2.9,61.4725,54.8975,6.574999999999999,12.127887957063402,55,11000,BRL,South America,0.18,1.6596,0.081,0.2304,1.0872,11.06505,9.881549999999999,Rappi,1.9709999999999999,17.812841531412733,12.127887957063402,29.940729488476137
RES000108,Tokyo American Place 108,Local,American,55.553713,32.511131,Tokyo,Japan,2020,False,False,True,True,3,3.8,3417,Operational,,,,,,,,,,1.3,45.03666666666667,37.22,7.816666666666666,21.36622681806838,85,45000,JPY,Asia,0.0065,,,,,0.2927383333333333,0.24192999999999998,Uber Eats JP,0.0,0.0,21.36622681806838,21.36622681806838
RES000109,Sao Paulo Japanese Place 109,Local,Japanese,58.960836,23.339541,Sao Paulo,Brazil,2011,False,False,True,False,3,3.1,3626,Operational,,,,,,,,,,3.1,72.188,63.79600000000001,8.392,14.496374920841031,50,12000,BRL,South America,0.18,,,,,12.99384,11.48328,Rappi,0.0,0.0,14.496374920841031,14.496374920841031
RES000110,Chinese Chain 110,Chain,Chinese,-18.19122,179.495059,London,United Kingdom,1991,False,True,True,True,2,3.9,2574,Operational,,,,,,,,,,2.9,42.394,38.275999999999996,4.118,12.602501106633616,90,50000,GBP,Europe,1.28,,,,,54.26432,48.99328,Deliveroo,0.0,0.0,12.602501106633616,12.602501106633616
RES000111,Mexican Chain 111,Chain,Mexican,23.151747,-5.712231,Manchester,United Kingdom,1998,True,True,False,False,1,2.6,3309,Operational,6.67,2.27,0.56,79.0,76.0,2.41,23.79,0.011,False,8.1,25.580000000000002,22.0,3.58,14.747100972399288,75,35000,GBP,Europe,1.28,8.5376,2.9056,0.7168000000000001,30.4512,32.7424,28.16,Uber Eats UK,12.16,37.13838823243292,14.747100972399288,51.88548920483221
RES000112,New York Thai Place 112,Local,Thai,-17.376771,42.514303,New York,USA,1979,True,True,False,True,4,2.6,3991,Operational,3.96,2.09,0.88,53.0,56.0,1.93,11.46,0.099,False,9.0,110.58500000000001,102.005,8.58,9.12122506188727,100,85000,USD,North America,1.0,3.96,2.09,0.88,11.46,110.58500000000001,102.005,Uber Eats,6.93,6.26667263854345,9.12122506188727,15.38789770043072
RES000113,Delhi Indian Place 113,Local,Indian,-54.108831,83.655606,Delhi,India,1952,False,True,False,True,1,2.2,3751,Operational,,,,,,,,,,4.2,19.947777777777777,17.054444444444446,2.893333333333333,15.88487331834557,38,14000,INR,Asia,0.012,,,,,0.23937333333333333,0.20465333333333335,Zomato,0.0,0.0,15.88487331834557,15.88487331834557
RES000114,Los Angeles American Place 114,Local,American,-18.552234,-1.153908,Los Angeles,USA,1964,True,False,True,True,3,2.3,3568,Closed Temporarily,6.6,3.63,0.52,89.0,88.0,2.09,8.66,0.072,False,2.6,36.55,33.41,3.14,9.398383436145364,95,75000,USD,North America,1.0,6.6,3.63,0.52,8.66,36.55,33.41,Uber Eats,10.75,29.411763901182937,9.398383436145364,38.8101473373283
RES000115,French Chain 115,Chain,French,36.723549,-132.525526,New York,USA,1991,True,True,True,True,1,3.7,2888,Operational,3.14,1.83,1.37,29.0,28.0,1.68,13.0,0.026,False,3.6,18.4925,16.5,1.9925,13.582119148785177,100,85000,USD,North America,1.0,3.14,1.83,1.37,13.0,18.4925,16.5,DoorDash,6.340000000000001,34.28416740385739,13.582119148785177,47.86628655264256
RES000116,Chinese Chain 116,Chain,Chinese,87.24862,118.143039,London,United Kingdom,1982,False,True,True,True,1,2.8,2470,Operational,,,,,,,,,,2.0,22.108333333333334,19.64166666666667,2.466666666666667,12.460771564044643,90,50000,GBP,Europe,1.28,,,,,28.29866666666667,25.141333333333336,Deliveroo,0.0,0.0,12.460771564044643,12.460771564044643
RES000117,Los Angeles Indian Place 117,Local,Indian,-28.979683,22.222074,Los Angeles,USA,2017,False,True,True,False,1,3.8,3863,Closed Temporarily,,,,,,,,,,1.1,19.220000000000002,16.19,3.03,19.506493128733297,95,75000,USD,North America,1.0,,,,,19.220000000000002,16.19,DoorDash,0.0,0.0,19.506493128733297,19.506493128733297
RES000118,Thai Chain 118,Chain,Thai,27.049201,82.07873,London,United Kingdom,2001,True,True,False,True,1,3.4,4045,Operational,9.89,3.67,1.64,61.0,57.0,1.33,21.38,0.061,False,5.6,21.447777777777777,18.42888888888889,3.018888888888889,16.257268642951626,90,50000,GBP,Europe,1.28,12.6592,4.6976,2.0991999999999997,27.3664,27.453155555555554,23.588977777777778,Deliveroo,19.456,70.86981040095657,16.257268642951626,87.1270790439082
