Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Popularity_score,Estimated_value_score,Average_menu_price,Delivery_fee,Average_delivery_time,Cancellation_rate,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,Is_Sponsored,Visibility_Index,Ad_Rating_Integrity,Estimated_Ad_ROI,Performance_Quadrant
RES000084,Tokyo Indian Place 84,Local,Indian,73.647249,61.433431,Tokyo,Japan,1999,True,False,False,False,4,4.7,1827,Operational,26.7,0.5,80.26,2.7,49.0,0.011,False,True,85,45000,6349,JPY,Asia,True,57.441998577792845,3.003835839084681,6.7494348328906595,"Hidden Gem (Low Vis, High Rating)"
RES000085,New York Burger Place 85,Local,Burger,37.395218,32.171771,New York,USA,1962,False,True,False,False,4,3.7,3084,Operational,87.2,9.6,83.14,,,,False,True,100,85000,10700,USD,North America,False,90.76411920081095,1.861479497483567,8.395681026075014,"Market Leader (High Vis, High Rating)"
RES000086,London Japanese Place 86,Local,Japanese,84.768403,107.321612,London,United Kingdom,1979,False,False,True,True,4,2.3,1704,Operational,42.4,3.4,93.27,,,,False,True,90,50000,5700,GBP,Europe,False,64.88308612714877,1.3377293936382424,3.7307774523110537,"Struggling Organic (Low Vis, Low Rating)"
RES000087,Manchester Brazilian Place 87,Local,Brazilian,53.469885,-167.373865,Manchester,United Kingdom,1999,False,True,True,False,4,4.0,2732,Operational,6.2,1.5,88.91,,,,True,True,75,35000,4800,GBP,Europe,False,49.55291714653712,3.307110661633721,4.955291714653712,"Hidden Gem (Low Vis, High Rating)"
RES000088,Osaka Brazilian Place 88,Local,Brazilian,0.199305,-179.679833,Osaka,Japan,2002,False,True,False,True,4,3.5,1322,Operational,64.3,0.9,106.88,,,,True,True,80,40000,12067,JPY,Asia,True,74.34399656360804,1.8706685867165662,6.505099699315704,"Market Leader (High Vis, High Rating)"
RES000089,London Burger Place 89,Local,Burger,30.882104,121.3909,London,United Kingdom,2016,True,False,False,False,4,2.4,1101,Closed Temporarily,37.4,5.6,81.69,6.14,22.0,0.047,True,False,90,50000,5700,GBP,Europe,False,59.8210440139041,1.4321703177058758,3.589262640834246,"Struggling Organic (Low Vis, Low Rating)"
RES000090,French Chain 90,Chain,French,75.851708,8.251652,Los Angeles,USA,2009,True,True,False,True,1,3.5,4125,Operational,56.1,6.1,30.27,3.58,66.0,0.094,True,True,95,75000,2990,USD,North America,True,76.92096043403814,1.9228640773582524,26.92233615191335,"Market Leader (High Vis, High Rating)"
RES000091,Manchester French Place 91,Local,French,5.99871,-174.005254,Manchester,United Kingdom,2022,True,True,False,True,1,2.6,3927,Operational,56.7,6.9,24.89,8.2,80.0,0.073,False,False,75,35000,4800,GBP,Europe,True,76.93226867608416,1.4253402652697402,20.002389855781882,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000092,New York American Place 92,Local,American,56.814153,-44.609562,New York,USA,1979,False,True,False,False,3,4.3,126,Operational,83.6,7.8,66.81,,,,False,False,100,85000,10700,USD,North America,True,70.23702873030342,2.1813284035071026,10.06730745134349,"Market Leader (High Vis, High Rating)"
RES000093,Tokyo American Place 93,Local,American,84.95519,-37.567416,Tokyo,Japan,1998,True,False,False,True,1,3.0,2309,Operational,68.2,7.0,21.13,5.63,16.0,0.052,False,False,85,45000,6349,JPY,Asia,False,79.56580536815589,1.5846129827877093,23.869741610446766,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000094,Rio de Janeiro Japanese Place 94,Local,Japanese,88.660063,88.414393,Rio de Janeiro,Brazil,1981,True,False,False,False,4,4.7,4817,Operational,2.9,0.6,118.51,5.18,74.0,0.095,True,False,55,11000,5622,BRL,South America,False,51.2311596371459,4.231985904797896,6.0196612573646435,"Hidden Gem (Low Vis, High Rating)"
RES000095,Los Angeles Mexican Place 95,Local,Mexican,75.99639,-23.967363,Los Angeles,USA,2013,False,False,True,False,3,4.8,1664,Operational,46.4,8.0,60.79,,,,True,False,95,75000,2990,USD,North America,False,66.74372431288656,2.740853807415529,10.678995890061849,"Hidden Gem (Low Vis, High Rating)"
RES000096,Los Angeles Indian Place 96,Local,Indian,-82.883133,-159.050588,Los Angeles,USA,1997,True,False,False,False,4,2.5,1150,Operational,8.2,6.3,105.76,4.68,59.0,0.021,True,True,95,75000,2990,USD,North America,True,45.4764297765046,1.984014575553248,2.8422768610315376,"Struggling Organic (Low Vis, Low Rating)"
RES000097,Delhi Thai Place 97,Local,Thai,87.501285,-59.70508,Delhi,India,1954,False,True,False,False,3,3.7,1261,Operational,60.0,2.1,66.32,,,,False,False,38,14000,11312,INR,Asia,False,71.91689228966072,2.00531349541264,8.869750049058156,"Market Leader (High Vis, High Rating)"
RES000098,Indian Chain 98,Chain,Indian,-48.921251,42.562564,Los Angeles,USA,1974,True,False,True,False,1,2.8,4958,Operational,88.1,8.2,20.12,2.82,60.0,0.022,False,True,95,75000,2990,USD,North America,True,94.00049080886583,1.4058560883484426,26.320137426482432,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000099,Indian Chain 99,Chain,Indian,-84.237857,150.267469,Delhi,India,1961,True,False,False,False,1,2.1,1586,Operational,64.4,9.6,23.3,0.01,55.0,0.088,True,False,38,14000,11312,INR,Asia,True,75.46206723235436,1.122050848308242,15.847034118794415,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000100,Delhi Thai Place 100,Local,Thai,45.152234,21.11514,Delhi,India,2000,True,False,True,False,3,4.7,796,Operational,58.1,3.9,77.65,8.36,94.0,0.078,False,False,38,14000,11312,INR,Asia,True,68.26889329477353,2.5638967922742526,10.69545994951452,"Hidden Gem (Low Vis, High Rating)"
RES000101,Italian Chain 101,Chain,Italian,-21.700236,120.925021,Los Angeles,USA,2011,True,False,False,False,2,4.5,3851,Operational,48.3,2.1,41.88,0.19,57.0,0.057,False,False,95,75000,2990,USD,North America,False,72.61757456626015,2.5486096968035876,16.338954277408533,"Market Leader (High Vis, High Rating)"
RES000102,Delhi Chinese Place 102,Local,Chinese,66.086229,71.150714,Delhi,India,1989,True,True,True,False,3,3.8,458,Operational,16.6,3.9,58.52,8.37,45.0,0.039,True,False,38,14000,11312,INR,Asia,False,44.27961305007781,2.6668881837684197,5.60875098634319,"Hidden Gem (Low Vis, High Rating)"
RES000103,Indian Chain 103,Chain,Indian,-25.801024,97.65138,Manchester,United Kingdom,2019,True,False,False,True,1,3.3,1044,Operational,23.0,5.5,26.44,2.18,90.0,0.026,True,False,75,35000,4800,GBP,Europe,False,52.30927124349728,2.173177284276608,17.2620595103541,"Struggling Organic (Low Vis, Low Rating)"
RES000104,Mexican Chain 104,Chain,Mexican,-80.665982,41.408388,Los Angeles,USA,1973,False,True,False,False,3,3.4,4773,Operational,38.9,3.6,65.68,,,,True,True,95,75000,2990,USD,North America,True,69.17730292247158,2.0126574140881806,7.840094331213446,"Struggling Organic (Low Vis, Low Rating)"
RES000105,Japanese Chain 105,Chain,Japanese,5.265795,63.476241,Osaka,Japan,2008,True,True,False,False,4,2.9,4135,Operational,36.3,7.7,78.03,9.85,23.0,0.07,True,False,80,40000,12067,JPY,Asia,True,67.03517090024738,1.7411341841909513,4.860049890267935,"Struggling Organic (Low Vis, Low Rating)"
RES000106,Indian Chain 106,Chain,Indian,-51.92501,29.076712,Rio de Janeiro,Brazil,2005,True,True,False,False,1,2.8,4882,Operational,61.1,3.0,20.35,0.02,41.0,0.015,True,False,55,11000,5622,BRL,South America,False,80.4098273739589,1.5119855085350522,22.51475166470849,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000107,Rio de Janeiro Thai Place 107,Local,Thai,38.287232,26.569617,Rio de Janeiro,Brazil,1975,True,False,False,False,3,3.7,2117,Closed Temporarily,50.0,2.9,69.74,9.22,23.0,0.063,False,False,55,11000,5622,BRL,South America,False,69.9564049236298,2.0808128662855365,8.627956607247677,"Market Leader (High Vis, High Rating)"
RES000108,Tokyo American Place 108,Local,American,55.553713,32.511131,Tokyo,Japan,2020,False,False,True,True,3,3.8,3417,Operational,62.3,1.3,63.91,,,,False,False,85,45000,6349,JPY,Asia,True,78.9158521798638,2.0439576794958527,9.996007942782748,"Market Leader (High Vis, High Rating)"
RES000109,Sao Paulo Japanese Place 109,Local,Japanese,58.960836,23.339541,Sao Paulo,Brazil,2011,False,False,True,False,3,3.1,3626,Operational,0.2,3.1,78.21,,,,True,True,50,12000,8100,BRL,South America,False,48.214258519766744,3.073566797618752,4.982140047042564,"Struggling Organic (Low Vis, Low Rating)"
RES000110,Chinese Chain 110,Chain,Chinese,-18.19122,179.495059,London,United Kingdom,1991,False,True,True,True,2,3.9,2574,Operational,38.1,2.9,41.8,,,,False,False,90,50000,5700,GBP,Europe,False,65.15333616775796,2.3184682788521167,12.704900552712802,"Hidden Gem (Low Vis, High Rating)"
RES000111,Mexican Chain 111,Chain,Mexican,23.151747,-5.712231,Manchester,United Kingdom,1998,True,True,False,False,1,2.6,3309,Operational,35.3,8.1,21.21,6.67,76.0,0.011,False,False,75,35000,4800,GBP,Europe,True,65.22737082965347,1.5699552096849958,16.959116415709904,"Struggling Organic (Low Vis, Low Rating)"
RES000112,New York Thai Place 112,Local,Thai,-17.376771,42.514303,New York,USA,1979,True,True,False,True,4,2.6,3991,Operational,94.6,9.0,93.07,3.96,56.0,0.099,True,True,100,85000,10700,USD,North America,True,95.97714493476875,1.2874271891423554,6.2385144207599685,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000113,Delhi Indian Place 113,Local,Indian,-54.108831,83.655606,Delhi,India,1952,False,True,False,True,1,2.2,3751,Operational,86.3,4.2,20.28,,,,False,False,38,14000,11312,INR,Asia,False,91.46316427743983,1.1090798777370112,20.121896141036764,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000114,Los Angeles American Place 114,Local,American,-18.552234,-1.153908,Los Angeles,USA,1964,True,False,True,True,3,2.3,3568,Closed Temporarily,59.4,2.6,36.91,6.6,88.0,0.072,True,True,95,75000,2990,USD,North America,False,77.71962618644417,1.2490771285586355,5.958504674294052,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000115,French Chain 115,Chain,French,36.723549,-132.525526,New York,USA,1991,True,True,True,True,1,3.7,2888,Operational,25.7,3.6,20.64,3.14,28.0,0.026,True,True,100,85000,10700,USD,North America,False,59.62878278066353,2.3829946163673155,22.062649628845506,"Hidden Gem (Low Vis, High Rating)"
RES000116,Chinese Chain 116,Chain,Chinese,87.24862,118.143039,London,United Kingdom,1982,False,True,True,True,1,2.8,2470,Operational,48.4,2.0,23.91,,,,True,False,90,50000,5700,GBP,Europe,False,70.06132193711538,1.5851333987845662,19.617170142392304,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000117,Los Angeles Indian Place 117,Local,Indian,-28.979683,22.222074,Los Angeles,USA,2017,False,True,True,False,1,3.8,3863,Closed Temporarily,24.4,1.1,25.54,,,,False,True,95,75000,2990,USD,North America,False,60.685833805629485,2.4730592047253688,23.060616846139204,"Hidden Gem (Low Vis, High Rating)"
RES000118,Thai Chain 118,Chain,Thai,27.049201,82.07873,London,United Kingdom,2001,True,True,False,True,1,3.4,4045,Operational,98.2,5.6,19.7,9.89,57.0,0.061,True,False,90,50000,5700,GBP,Europe,False,97.85602106521102,1.6713963407963104,33.27104716217175,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000119,London Italian Place 119,Local,Italian,81.191301,-96.879934,London,United Kingdom,1961,False,False,True,True,1,3.2,4746,Operational,80.1,1.9,29.24,,,,False,True,90,50000,5700,GBP,Europe,True,89.74400817938934,1.6370590963842107,28.718082617404587,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000120,Mexican Chain 120,Chain,Mexican,26.844265,78.116504,Tokyo,Japan,1991,False,False,True,False,3,3.0,3010,Operational,21.4,2.4,108.2,,,,False,True,85,45000,6349,JPY,Asia,True,57.721590804098994,2.004102199366199,5.7721590804099,"Struggling Organic (Low Vis, Low Rating)"
RES000121,Delhi Pizza Place 121,Local,Pizza,59.583992,-130.054653,Delhi,India,1964,False,True,True,True,4,4.3,1412,Operational,36.9,2.2,101.53,,,,False,False,38,14000,11312,INR,Asia,False,61.03034258078155,2.5730432484852814,6.560761827434017,"Hidden Gem (Low Vis, High Rating)"
RES000122,New York Burger Place 122,Local,Burger,9.646641,-172.153355,New York,USA,1961,True,False,False,False,1,3.5,1739,Operational,10.4,9.8,19.21,5.5,78.0,0.098,False,True,100,85000,10700,USD,North America,False,49.00237146529158,2.672510214757279,17.150830012852055,"Hidden Gem (Low Vis, High Rating)"
RES000123,Mumbai Thai Place 123,Local,Thai,53.68767,160.549484,Mumbai,India,2010,True,False,False,True,4,3.7,2554,Closed Temporarily,47.5,0.1,83.84,3.79,25.0,0.077,False,False,40,15000,20633,INR,Asia,False,69.80756329862356,2.1026695527601715,6.45719960512268,"Market Leader (High Vis, High Rating)"
RES000124,Chinese Chain 124,Chain,Chinese,75.839197,86.314131,Manchester,United Kingdom,1981,True,True,True,False,4,3.1,3733,Operational,27.8,1.0,94.29,4.5,56.0,0.027,False,False,75,35000,4800,GBP,Europe,True,62.184933890937394,1.9651449220337474,4.819332376547648,"Struggling Organic (Low Vis, Low Rating)"
RES000125,Tokyo American Place 125,Local,American,-67.900415,-109.024038,Tokyo,Japan,2002,True,True,True,True,3,4.7,1624,Operational,67.6,2.1,63.37,8.39,55.0,0.078,False,True,85,45000,6349,JPY,Asia,False,77.20097343147657,2.4869544407042348,12.094819170931329,"Market Leader (High Vis, High Rating)"
RES000126,Japanese Chain 126,Chain,Japanese,-61.295681,80.540064,Delhi,India,2016,True,False,False,False,1,2.6,4023,Operational,10.1,4.5,25.74,0.67,78.0,0.023,True,False,38,14000,11312,INR,Asia,True,53.77401417156184,1.9950950474377356,13.98124368460608,"Struggling Organic (Low Vis, Low Rating)"
RES000127,Rio de Janeiro Indian Place 127,Local,Indian,77.445833,0.409227,Rio de Janeiro,Brazil,2006,True,True,False,False,2,4.0,2585,Operational,3.1,6.9,50.8,6.53,78.0,0.097,True,True,55,11000,5622,BRL,South America,False,47.67835994057304,3.580151047962138,9.535671988114608,"Hidden Gem (Low Vis, High Rating)"
RES000128,Chinese Chain 128,Chain,Chinese,-58.055266,109.928722,Mumbai,India,1952,False,True,True,False,3,3.4,2289,Operational,53.2,2.7,67.29,,,,False,False,40,15000,20633,INR,Asia,True,72.01475860541672,1.8881366989883228,8.161672641947227,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000129,Osaka Pizza Place 129,Local,Pizza,-4.588398,-152.835404,Osaka,Japan,1992,True,True,False,True,3,4.9,3059,Operational,50.2,4.0,52.07,9.16,30.0,0.071,False,False,80,40000,12067,JPY,Asia,False,72.21635375644726,2.7534331653669786,11.79533778021972,"Market Leader (High Vis, High Rating)"
RES000130,Osaka Pizza Place 130,Local,Pizza,15.83721,-109.052135,Osaka,Japan,2010,True,False,True,False,3,2.4,2540,Operational,98.2,9.6,68.61,1.1,35.0,0.044,True,False,80,40000,12067,JPY,Asia,False,95.12530859811216,1.179809181738572,7.610024687848973,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000131,Japanese Chain 131,Chain,Japanese,-21.273758,167.119356,Tokyo,Japan,1952,False,False,True,True,2,4.0,693,Operational,21.3,1.8,48.32,,,,True,True,85,45000,6349,JPY,Asia,False,49.056539588079744,2.674611443858827,9.811307917615949,"Hidden Gem (Low Vis, High Rating)"
RES000132,Tokyo French Place 132,Local,French,64.086487,-94.432384,Tokyo,Japan,1996,True,True,True,True,1,2.4,4665,Operational,69.4,4.1,22.17,4.61,92.0,0.078,True,True,85,45000,6349,JPY,Asia,False,84.29297570605175,1.2632772395781098,20.23031416945242,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000133,Rio de Janeiro Japanese Place 133,Local,Japanese,-66.895191,-55.113044,Rio de Janeiro,Brazil,1989,True,False,True,False,2,2.7,1561,Operational,8.8,0.1,44.19,9.48,59.0,0.002,True,True,55,11000,5622,BRL,South America,True,47.56885567215504,2.1190467111749904,6.42179551574093,"Struggling Organic (Low Vis, Low Rating)"
RES000134,Brazilian Chain 134,Chain,Brazilian,-11.336986,-135.73819,Osaka,Japan,2022,False,False,True,False,3,3.7,1910,Operational,13.4,7.5,78.64,,,,False,True,80,40000,12067,JPY,Asia,False,51.052666315752745,2.7022766205750135,6.296495512276172,"Hidden Gem (Low Vis, High Rating)"
RES000135,Sao Paulo Mexican Place 135,Local,Mexican,-8.431144,-16.553452,Sao Paulo,Brazil,1991,True,False,False,True,2,4.7,2063,Closed Temporarily,45.2,5.8,59.06,2.69,88.0,0.07,False,False,50,12000,8100,BRL,South America,False,67.4047951585284,2.6981425815000057,15.840126862254175,"Hidden Gem (Low Vis, High Rating)"
RES000136,Sao Paulo American Place 136,Local,American,-44.308402,54.300015,Sao Paulo,Brazil,1961,True,False,False,True,2,3.8,4966,Operational,70.0,4.1,51.07,1.13,45.0,0.031,True,True,50,12000,8100,BRL,South America,False,84.9599533790782,1.996752663286482,16.142391142024856,"Market Leader (High Vis, High Rating)"
RES000137,Osaka Thai Place 137,Local,Thai,83.287742,-44.219595,Osaka,Japan,1967,True,False,False,True,2,2.6,3987,Operational,82.9,1.4,40.34,3.4,85.0,0.082,True,False,80,40000,12067,JPY,Asia,False,90.12125988091807,1.3211276625042232,11.71576378451935,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000138,Japanese Chain 138,Chain,Japanese,4.341578,-152.95484,Mumbai,India,1986,True,True,True,False,2,2.6,4378,Operational,6.6,8.9,37.35,1.37,67.0,0.087,False,True,40,15000,20633,INR,Asia,True,52.52031599372921,2.13095874495559,6.827641079184798,"Struggling Organic (Low Vis, Low Rating)"
RES000139,Sao Paulo Pizza Place 139,Local,Pizza,60.539673,-166.101058,Sao Paulo,Brazil,1994,True,False,False,False,3,4.4,4210,Operational,50.7,6.7,66.88,5.54,26.0,0.008,False,True,50,12000,8100,BRL,South America,False,74.34066686369528,2.4674898523200106,10.903297806675308,"Market Leader (High Vis, High Rating)"
RES000140,Mediterranean Chain 140,Chain,Mediterranean,2.093933,154.172624,Osaka,Japan,2004,True,False,True,False,4,2.9,2625,Operational,55.0,9.8,100.45,5.71,37.0,0.018,False,False,80,40000,12067,JPY,Asia,True,73.71846670928747,1.5996351890584593,5.344588836423341,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000141,Chinese Chain 141,Chain,Chinese,42.892159,-175.500179,Rio de Janeiro,Brazil,1964,True,True,False,False,2,4.4,4831,Operational,1.9,2.2,37.71,3.02,75.0,0.01,False,True,55,11000,5622,BRL,South America,True,50.74819276207883,4.090941779337313,11.164602407657345,"Hidden Gem (Low Vis, High Rating)"
RES000142,Japanese Chain 142,Chain,Japanese,78.437883,135.94705,Rio de Janeiro,Brazil,2023,True,True,True,False,1,4.7,4853,Operational,11.9,5.5,22.3,8.32,56.0,0.098,True,True,55,11000,5622,BRL,South America,False,55.77485964583348,3.5063005969186514,26.214184033541738,"Hidden Gem (Low Vis, High Rating)"
RES000143,Brazilian Chain 143,Chain,Brazilian,44.710109,142.425097,Tokyo,Japan,1975,True,False,False,True,1,3.1,1229,Operational,68.9,4.1,20.96,7.8,97.0,0.067,False,True,85,45000,6349,JPY,Asia,False,76.21612083754037,1.634092867477445,23.626997459637515,"Over-Promoted / Low Quality (High Vis, Low Rating)"
RES000144,Rio de Janeiro Brazilian Place 144,Local,Brazilian,48.552293,35.440668,Rio de Janeiro,Brazil,1978,False,False,True,True,4,3.6,2403,Operational,30.3,0.8,82.63,,,,False,False,55,11000,5622,BRL,South America,True,60.84995266731488,2.2425644326315495,5.476495740058339,"Hidden Gem (Low Vis, High Rating)"
RES000145,London Italian Place 145,Local,Italian,24.103681,-124.265952,London,United Kingdom,1974,False,True,False,False,4,4.5,3457,Operational,64.9,3.0,83.05,,,,True,True,90,50000,5700,GBP,Europe,False,80.28415243519746,2.4006634567001597,9.031967148959714,"Market Leader (High Vis, High Rating)"
RES000146,Tokyo Japanese Place 146,Local,Japanese,-43.374054,42.941839,Tokyo,Japan,1997,False,True,True,True,3,4.3,1312,Operational,24.2,7.5,75.81,,,,True,False,85,45000,6349,JPY,Asia,False,54.249456587235805,2.80308137066518,7.775755444170465,"Hidden Gem (Low Vis, High Rating)"
