Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Average_menu_price,Popularity_score,Estimated_value_score,Delivery_fee,Service_fee,Packaging_fee,Minimum_order,Average_delivery_time,Cancellation_rate,WiFi,24_hours,Drive_through,Cost_of_living_index,Average_income,Urban_density,Currency,Region,FX_Rate,Average_menu_price_USD,Delivery_fee_USD,Service_fee_USD,Minimum_order_USD,Average_menu_price_PPP,Membership_Status,Customer_Loyalty_Index,Est_Total_Order_Cost_USD,Price_Transparency_Ratio
RES000072,New York Brazilian Place 72,Local,Brazilian,-37.575515,172.344423,New York,USA,2021,False,False,True,False,1,4.1,2487,Operational,22.1,70.6,1.3,,,,,,,False,False,True,100,85000,10700,USD,North America,1.0,22.1,,,,22.1,Standard Non-Member,80.38094226892359,22.1,0.5882352675006666
RES000073,Sao Paulo Mediterranean Place 73,Local,Mediterranean,24.09671,-50.884428,Sao Paulo,Brazil,2018,True,False,True,False,3,3.1,3867,Operational,71.88,3.4,2.7,7.46,2.19,0.4,19.07,69.0,0.088,True,False,True,50,12000,8100,BRL,South America,0.18,12.938399999999998,1.3428,0.3942,3.4326,25.876799999999996,Standard Non-Member,49.055144571788304,14.281199999999998,2.086811190965561
RES000074,Tokyo Japanese Place 74,Local,Japanese,-0.019536,113.437859,Tokyo,Japan,1955,True,True,True,False,1,3.8,505,Operational,23.21,56.5,4.7,3.85,0.47,1.86,17.82,44.0,0.013,False,False,True,85,45000,6349,JPY,Asia,0.0065,0.150865,0.025025,0.0030549999999999996,0.11583,0.17748823529411764,Standard Non-Member,67.33113506905374,0.17589,311.53473943764664
RES000075,Chinese Chain 75,Chain,Chinese,-81.008803,122.118162,Tokyo,Japan,1958,False,False,True,True,3,4.9,4685,Operational,58.91,5.7,2.2,,,,,,,True,True,True,85,45000,6349,JPY,Asia,0.0065,0.38291499999999995,,,,0.45048823529411763,Standard Non-Member,61.450850478397044,0.38291499999999995,57.4538541089952
RES000076,Osaka Brazilian Place 76,Local,Brazilian,79.355086,93.335164,Osaka,Japan,2006,True,True,False,True,3,4.3,1642,Operational,74.75,3.4,5.6,8.2,2.89,0.98,1.57,37.0,0.056,True,True,True,80,40000,12067,JPY,Asia,0.0065,0.485875,0.05329999999999999,0.018785,0.010205,0.60734375,Standard Non-Member,53.23938474491179,0.539175,115.25574426396858
RES000077,Tokyo Burger Place 77,Local,Burger,-34.854568,104.377703,Tokyo,Japan,1960,False,False,True,False,2,2.9,884,Operational,41.95,98.3,2.1,,,,,,,False,True,True,85,45000,6349,JPY,Asia,0.0065,0.272675,,,,0.32079411764705884,Standard Non-Member,80.62022689492984,0.272675,77.01447872199975
RES000078,Mexican Chain 78,Chain,Mexican,-4.319207,28.776702,New York,USA,1962,True,True,True,True,3,3.4,1325,Operational,62.78,19.0,9.3,4.45,1.59,0.08,9.63,31.0,0.047,False,False,True,100,85000,10700,USD,North America,1.0,62.78,4.45,1.59,9.63,62.78,Membership Partner,53.32437575456451,62.78,1.4813634679617163
RES000079,Rio de Janeiro Japanese Place 79,Local,Japanese,-76.93337,96.093899,Rio de Janeiro,Brazil,1982,False,True,False,False,2,2.2,1294,Operational,55.27,36.5,1.3,,,,,,,False,True,False,55,11000,5622,BRL,South America,0.18,9.9486,,,,18.08836363636364,Standard Non-Member,53.04105379395026,9.9486,1.3067163915810875
RES000080,New York Burger Place 80,Local,Burger,-0.042976,-8.028944,New York,USA,1998,True,True,True,True,4,3.6,2672,Operational,101.8,99.7,9.5,8.43,4.62,1.34,8.69,20.0,0.073,False,False,False,100,85000,10700,USD,North America,1.0,101.8,8.43,4.62,8.69,101.8,Membership Partner,89.27356273918856,101.8,0.9332023483968335
RES000081,Rio de Janeiro Indian Place 81,Local,Indian,13.89968,-112.812795,Rio de Janeiro,Brazil,1978,True,False,True,False,4,3.3,1653,Operational,98.2,16.8,2.5,8.2,1.44,0.94,2.36,51.0,0.074,True,True,True,55,11000,5622,BRL,South America,0.18,17.676,1.4759999999999998,0.2592,0.42479999999999996,32.13818181818181,Standard Non-Member,52.62288756113293,19.151999999999997,1.4143470573462855
RES000082,Indian Chain 82,Chain,Indian,26.601895,35.45595,Sao Paulo,Brazil,1959,True,False,False,False,1,3.7,2342,Operational,27.81,6.8,2.8,9.14,3.21,1.21,22.35,57.0,0.083,True,True,False,50,12000,8100,BRL,South America,0.18,5.0058,1.6452,0.5778,4.023,10.0116,Membership Partner,52.249444405166045,5.0058,5.593510409223219
RES000083,New York Thai Place 83,Local,Thai,72.967967,9.147763,New York,USA,1991,True,False,True,False,4,3.5,4688,Operational,93.64,24.9,4.5,5.1,2.84,0.04,12.45,95.0,0.011,False,True,True,100,85000,10700,USD,North America,1.0,93.64,5.1,2.84,12.45,93.64,Standard Non-Member,60.733104689312164,98.74,0.4805638564655718
RES000084,Tokyo Indian Place 84,Local,Indian,73.647249,61.433431,Tokyo,Japan,1999,True,False,False,False,4,4.7,1827,Operational,80.26,26.7,0.5,2.7,2.77,1.79,5.96,49.0,0.011,True,False,True,85,45000,6349,JPY,Asia,0.0065,0.52169,0.01755,0.018005,0.03874,0.6137529411764706,Standard Non-Member,65.3351991466757,0.5392399999999999,9.584217477395622
RES000085,New York Burger Place 85,Local,Burger,37.395218,32.171771,New York,USA,1962,False,True,False,False,4,3.7,3084,Operational,83.14,87.2,9.6,,,,,,,True,False,True,100,85000,10700,USD,North America,1.0,83.14,,,,83.14,Standard Non-Member,85.37847152048657,83.14,1.1546788410551017
RES000086,London Japanese Place 86,Local,Japanese,84.768403,107.321612,London,United Kingdom,1979,False,False,True,True,4,2.3,1704,Operational,93.27,42.4,3.4,,,,,,,False,False,True,90,50000,5700,GBP,Europe,1.28,119.3856,,,,132.65066666666667,Standard Non-Member,56.96985167628927,119.3856,0.284791463251921
RES000087,Manchester Brazilian Place 87,Local,Brazilian,53.469885,-167.373865,Manchester,United Kingdom,1999,False,True,True,False,4,4.0,2732,Operational,88.91,6.2,1.5,,,,,,,True,True,True,75,35000,4800,GBP,Europe,1.28,113.8048,,,,151.73973333333333,Standard Non-Member,54.35175028792227,113.8048,0.1318046327412848
RES000088,Osaka Brazilian Place 88,Local,Brazilian,0.199305,-179.679833,Osaka,Japan,2002,False,True,False,True,4,3.5,1322,Operational,106.88,64.3,0.9,,,,,,,False,True,True,80,40000,12067,JPY,Asia,0.0065,0.6947199999999999,,,,0.8684,Standard Non-Member,72.03639793816482,0.6947199999999999,12.954840864174253
RES000089,London Burger Place 89,Local,Burger,30.882104,121.3909,London,United Kingdom,2016,True,False,False,False,4,2.4,1101,Closed Temporarily,81.69,37.4,5.6,6.14,2.41,0.55,13.85,22.0,0.047,True,True,False,90,50000,5700,GBP,Europe,1.28,104.5632,7.8591999999999995,3.0848000000000004,17.728,116.18133333333334,Standard Non-Member,54.03262640834246,112.4224,0.5355612630871927
RES000090,French Chain 90,Chain,French,75.851708,8.251652,Los Angeles,USA,2009,True,True,False,True,1,3.5,4125,Operational,30.27,56.1,6.1,3.58,1.89,1.95,6.22,66.0,0.094,False,True,True,95,75000,2990,USD,North America,1.0,30.27,3.58,1.89,6.22,31.863157894736844,Membership Partner,72.76257626042289,30.27,2.0151964976809875
RES000091,Manchester French Place 91,Local,French,5.99871,-174.005254,Manchester,United Kingdom,2022,True,True,False,True,1,2.6,3927,Operational,24.89,56.7,6.9,8.2,0.65,1.09,13.61,80.0,0.073,True,False,False,75,35000,4800,GBP,Europe,1.28,31.8592,10.495999999999999,0.8320000000000001,17.4208,42.47893333333334,Standard Non-Member,67.4293612056505,42.355199999999996,2.165779361510039
RES000092,New York American Place 92,Local,American,56.814153,-44.609562,New York,USA,1979,False,True,False,False,3,4.3,126,Operational,66.81,83.6,7.8,,,,,,,False,False,False,100,85000,10700,USD,North America,1.0,66.81,,,,66.81,Standard Non-Member,76.30221723818205,66.81,1.16748987924727
RES000093,Tokyo American Place 93,Local,American,84.95519,-37.567416,Tokyo,Japan,1998,True,False,False,True,1,3.0,2309,Operational,21.13,68.2,7.0,5.63,1.32,1.86,12.66,16.0,0.052,False,False,False,85,45000,6349,JPY,Asia,0.0065,0.137345,0.036594999999999996,0.00858,0.08229,0.16158235294117645,Standard Non-Member,72.55948322089354,0.17393999999999998,509.66173022876535
RES000094,Rio de Janeiro Japanese Place 94,Local,Japanese,88.660063,88.414393,Rio de Janeiro,Brazil,1981,True,False,False,False,4,4.7,4817,Operational,118.51,2.9,0.6,5.18,2.2,0.15,22.3,74.0,0.095,False,True,False,55,11000,5622,BRL,South America,0.18,21.3318,0.9323999999999999,0.396,4.014,38.78509090909091,Standard Non-Member,59.22869578228754,22.264200000000002,0.2812702031113078
RES000095,Los Angeles Mexican Place 95,Local,Mexican,75.99639,-23.967363,Los Angeles,USA,2013,False,False,True,False,3,4.8,1664,Operational,60.79,46.4,8.0,,,,,,,True,True,False,95,75000,2990,USD,North America,1.0,60.79,,,,63.98947368421053,Standard Non-Member,73.48623458773193,60.79,1.3160059003782547
RES000096,Los Angeles Indian Place 96,Local,Indian,-82.883133,-159.050588,Los Angeles,USA,1997,True,False,False,False,4,2.5,1150,Operational,105.76,8.2,6.3,4.68,1.69,0.56,13.48,59.0,0.021,True,True,True,95,75000,2990,USD,North America,1.0,105.76,4.68,1.69,13.48,111.3263157894737,Standard Non-Member,43.10585786590276,110.44,0.5956883453509044
RES000097,Delhi Thai Place 97,Local,Thai,87.501285,-59.70508,Delhi,India,1954,False,True,False,False,3,3.7,1261,Operational,66.32,60.0,2.1,,,,,,,False,False,False,38,14000,11312,INR,Asia,0.012,0.7958399999999999,,,,2.094315789473684,Standard Non-Member,71.35013537379643,0.7958399999999999,26.387180353864657
RES000098,Indian Chain 98,Chain,Indian,-48.921251,42.562564,Los Angeles,USA,1974,True,False,True,False,1,2.8,4958,Operational,20.12,88.1,8.2,2.82,4.95,1.29,0.51,60.0,0.022,True,False,True,95,75000,2990,USD,North America,1.0,20.12,2.82,4.95,0.51,21.178947368421053,Membership Partner,82.0102944853195,20.12,4.075546517119953
RES000099,Indian Chain 99,Chain,Indian,-84.237857,150.267469,Delhi,India,1961,True,False,False,False,1,2.1,1586,Operational,23.3,64.4,9.6,0.01,2.96,0.84,5.25,55.0,0.088,False,True,False,38,14000,11312,INR,Asia,0.012,0.2796,0.00012,0.03552,0.063,0.7357894736842105,Standard Non-Member,64.31724033941262,0.27972,343.34641149352115
RES000100,Delhi Thai Place 100,Local,Thai,45.152234,21.11514,Delhi,India,2000,True,False,True,False,3,4.7,796,Operational,77.65,58.1,3.9,8.36,0.21,1.03,23.78,94.0,0.078,True,False,False,38,14000,11312,INR,Asia,0.012,0.9318000000000001,0.10031999999999999,0.00252,0.28536,2.452105263157895,Standard Non-Member,74.97133597686413,1.0321200000000001,41.85443029144635
RES000101,Italian Chain 101,Chain,Italian,-21.700236,120.925021,Los Angeles,USA,2011,True,False,False,False,2,4.5,3851,Operational,41.88,48.3,2.1,0.19,1.54,0.16,2.99,57.0,0.057,False,False,False,95,75000,2990,USD,North America,1.0,41.88,0.19,1.54,2.99,44.08421052631579,Standard Non-Member,75.4005447397561,42.07,0.5014326527833656
RES000102,Delhi Chinese Place 102,Local,Chinese,66.086229,71.150714,Delhi,India,1989,True,True,True,False,3,3.8,458,Operational,58.52,16.6,3.9,8.37,3.64,1.63,2.23,45.0,0.039,False,True,False,38,14000,11312,INR,Asia,0.012,0.7022400000000001,0.10043999999999999,0.043680000000000004,0.02676,1.8480000000000003,Membership Partner,51.02776783004669,0.7022400000000001,55.536489609692396
RES000103,Indian Chain 103,Chain,Indian,-25.801024,97.65138,Manchester,United Kingdom,2019,True,False,False,True,1,3.3,1044,Operational,26.44,23.0,5.5,2.18,0.98,0.74,20.1,90.0,0.026,False,True,False,75,35000,4800,GBP,Europe,1.28,33.8432,2.7904000000000004,1.2544,25.728,45.12426666666667,Standard Non-Member,53.48556274609837,36.6336,1.6251417825400143
RES000104,Mexican Chain 104,Chain,Mexican,-80.665982,41.408388,Los Angeles,USA,1973,False,True,False,False,3,3.4,4773,Operational,65.68,38.9,3.6,,,,,,,False,True,True,95,75000,2990,USD,North America,1.0,65.68,,,,69.13684210526316,Standard Non-Member,65.79638175348295,65.68,0.5481120501200967
RES000105,Japanese Chain 105,Chain,Japanese,5.265795,63.476241,Osaka,Japan,2008,True,True,False,False,4,2.9,4135,Operational,78.03,36.3,7.7,9.85,3.49,1.92,20.66,23.0,0.07,False,True,False,80,40000,12067,JPY,Asia,0.0065,0.507195,0.064025,0.022685,0.13429,0.6339937499999999,Standard Non-Member,61.25110254014843,0.57122,151.81507740597323
RES000106,Indian Chain 106,Chain,Indian,-51.92501,29.076712,Rio de Janeiro,Brazil,2005,True,True,False,False,1,2.8,4882,Operational,20.35,61.1,3.0,0.02,2.24,1.36,13.02,41.0,0.015,False,True,False,55,11000,5622,BRL,South America,0.18,3.6630000000000003,0.0036,0.4032,2.3436,6.660000000000001,Membership Partner,71.15589642437534,3.6630000000000003,8.190005954134328
RES000107,Rio de Janeiro Thai Place 107,Local,Thai,38.287232,26.569617,Rio de Janeiro,Brazil,1975,True,False,False,False,3,3.7,2117,Closed Temporarily,69.74,50.0,2.9,9.22,0.45,1.28,6.04,23.0,0.063,False,False,False,55,11000,5622,BRL,South America,0.18,12.553199999999999,1.6596,0.081,1.0872,22.823999999999998,Standard Non-Member,69.17384295417789,14.212799999999998,2.310167741279695
RES000108,Tokyo American Place 108,Local,American,55.553713,32.511131,Tokyo,Japan,2020,False,False,True,True,3,3.8,3417,Operational,63.91,62.3,1.3,,,,,,,False,False,False,85,45000,6349,JPY,Asia,0.0065,0.415415,,,,0.4887235294117647,Standard Non-Member,76.37951130791829,0.415415,31.293931865888656
RES000109,Sao Paulo Japanese Place 109,Local,Japanese,58.960836,23.339541,Sao Paulo,Brazil,2011,False,False,True,False,3,3.1,3626,Operational,78.21,0.2,3.1,,,,,,,False,True,True,50,12000,8100,BRL,South America,0.18,14.077799999999998,,,,28.155599999999996,Standard Non-Member,47.54855511186004,14.077799999999998,2.202048459130798
RES000110,Chinese Chain 110,Chain,Chinese,-18.19122,179.495059,London,United Kingdom,1991,False,True,True,True,2,3.9,2574,Operational,41.8,38.1,2.9,,,,,,,True,False,False,90,50000,5700,GBP,Europe,1.28,53.504,,,,59.44888888888889,Standard Non-Member,66.30200170065478,53.504,0.5420155401088602
RES000111,Mexican Chain 111,Chain,Mexican,23.151747,-5.712231,Manchester,United Kingdom,1998,True,True,False,False,1,2.6,3309,Operational,21.21,35.3,8.1,6.67,2.27,0.56,23.79,76.0,0.011,False,False,False,75,35000,4800,GBP,Europe,1.28,27.1488,8.5376,2.9056,30.4512,36.1984,Standard Non-Member,58.26642249779208,35.6864,2.9835571744033924
RES000112,New York Thai Place 112,Local,Thai,-17.376771,42.514303,New York,USA,1979,True,True,False,True,4,2.6,3991,Operational,93.07,94.6,9.0,3.96,2.09,0.88,11.46,56.0,0.099,True,True,True,100,85000,10700,USD,North America,1.0,93.07,3.96,2.09,11.46,93.07,Standard Non-Member,82.64628696086125,97.02999999999999,0.9670140650369179
RES000113,Delhi Indian Place 113,Local,Indian,-54.108831,83.655606,Delhi,India,1952,False,True,False,True,1,2.2,3751,Operational,20.28,86.3,4.2,,,,,,,False,False,False,38,14000,11312,INR,Asia,0.012,0.24336000000000002,,,,0.640421052631579,Standard Non-Member,76.7078985664639,0.24336000000000002,172.58311726200992
RES000114,Los Angeles American Place 114,Local,American,-18.552234,-1.153908,Los Angeles,USA,1964,True,False,True,True,3,2.3,3568,Closed Temporarily,36.91,59.4,2.6,6.6,3.63,0.52,8.66,88.0,0.072,True,True,True,95,75000,2990,USD,North America,1.0,36.91,6.6,3.63,8.66,38.85263157894737,Membership Partner,66.3717757118665,36.91,0.7044161283008366
RES000115,French Chain 115,Chain,French,36.723549,-132.525526,New York,USA,1991,True,True,True,True,1,3.7,2888,Operational,20.64,25.7,3.6,3.14,1.83,1.37,13.0,28.0,0.026,True,True,True,100,85000,10700,USD,North America,1.0,20.64,3.14,1.83,13.0,20.64,Standard Non-Member,60.547269668398116,23.78,1.744185962006494
RES000116,Chinese Chain 116,Chain,Chinese,87.24862,118.143039,London,United Kingdom,1982,False,True,True,True,1,2.8,2470,Operational,23.91,48.4,2.0,,,,,,,True,True,False,90,50000,5700,GBP,Europe,1.28,30.6048,,,,34.00533333333333,Standard Non-Member,63.67679316226922,30.6048,0.653492241299004
RES000117,Los Angeles Indian Place 117,Local,Indian,-28.979683,22.222074,Los Angeles,USA,2017,False,True,True,False,1,3.8,3863,Closed Temporarily,25.54,24.4,1.1,,,,,,,True,False,True,95,75000,2990,USD,North America,1.0,25.54,,,,26.884210526315787,Standard Non-Member,61.651500283377686,25.54,0.43069692910348756
RES000118,Thai Chain 118,Chain,Thai,27.049201,82.07873,London,United Kingdom,2001,True,True,False,True,1,3.4,4045,Operational,19.7,98.2,5.6,9.89,3.67,1.64,21.38,57.0,0.061,False,True,False,90,50000,5700,GBP,Europe,1.28,25.216,12.6592,4.6976,27.3664,28.01777777777778,Membership Partner,88.93361263912661,25.216,2.220812094669571
RES000119,London Italian Place 119,Local,Italian,81.191301,-96.879934,London,United Kingdom,1961,False,False,True,True,1,3.2,4746,Operational,29.24,80.1,1.9,,,,,,,True,False,True,90,50000,5700,GBP,Europe,1.28,37.4272,,,,41.58577777777778,Standard Non-Member,81.0564049076336,37.4272,0.5076521752187667
RES000120,Mexican Chain 120,Chain,Mexican,26.844265,78.116504,Tokyo,Japan,1991,False,False,True,False,3,3.0,3010,Operational,108.2,21.4,2.4,,,,,,,True,False,True,85,45000,6349,JPY,Asia,0.0065,0.7033,,,,0.8274117647058824,Standard Non-Member,54.7729544824594,0.7033,34.12479151885181
RES000121,Delhi Pizza Place 121,Local,Pizza,59.583992,-130.054653,Delhi,India,1964,False,True,True,True,4,4.3,1412,Operational,101.53,36.9,2.2,,,,,,,True,False,False,38,14000,11312,INR,Asia,0.012,1.21836,,,,3.20621052631579,Standard Non-Member,66.10820554846893,1.21836,18.057045489801464
RES000122,New York Burger Place 122,Local,Burger,9.646641,-172.153355,New York,USA,1961,True,False,False,False,1,3.5,1739,Operational,19.21,10.4,9.8,5.5,2.53,0.28,22.22,78.0,0.098,False,False,True,100,85000,10700,USD,North America,1.0,19.21,5.5,2.53,22.22,19.21,Standard Non-Member,51.44142287917495,24.71,5.101509364835534
RES000123,Mumbai Thai Place 123,Local,Thai,53.68767,160.549484,Mumbai,India,2010,True,False,False,True,4,3.7,2554,Closed Temporarily,83.84,47.5,0.1,3.79,2.91,1.49,10.57,25.0,0.077,False,False,False,40,15000,20633,INR,Asia,0.012,1.00608,0.04548,0.03492,0.12684,2.5152,Standard Non-Member,68.83453797917414,1.05156,0.9939557550535195
RES000124,Chinese Chain 124,Chain,Chinese,75.839197,86.314131,Manchester,United Kingdom,1981,True,True,True,False,4,3.1,3733,Operational,94.29,27.8,1.0,4.5,4.1,2.0,8.54,56.0,0.027,False,False,False,75,35000,4800,GBP,Europe,1.28,120.69120000000001,5.76,5.247999999999999,10.931199999999999,160.9216,Membership Partner,58.69096033456243,120.69120000000001,0.08285608161277638
RES000125,Tokyo American Place 125,Local,American,-67.900415,-109.024038,Tokyo,Japan,2002,True,True,True,True,3,4.7,1624,Operational,63.37,67.6,2.1,8.39,0.37,0.56,10.71,55.0,0.078,True,False,True,85,45000,6349,JPY,Asia,0.0065,0.41190499999999997,0.054535,0.002405,0.069615,0.48459411764705873,Standard Non-Member,81.28058405888595,0.46643999999999997,50.98250571732387
RES000126,Japanese Chain 126,Chain,Japanese,-61.295681,80.540064,Delhi,India,2016,True,False,False,False,1,2.6,4023,Operational,25.74,10.1,4.5,0.67,4.44,1.81,14.45,78.0,0.023,True,True,False,38,14000,11312,INR,Asia,0.012,0.30888,0.00804,0.05328000000000001,0.1734,0.8128421052631578,Membership Partner,48.87440850293711,0.30888,145.68717402494815
RES000127,Rio de Janeiro Indian Place 127,Local,Indian,77.445833,0.409227,Rio de Janeiro,Brazil,2006,True,True,False,False,2,4.0,2585,Operational,50.8,3.1,6.9,6.53,4.95,1.81,20.6,78.0,0.097,True,True,True,55,11000,5622,BRL,South America,0.18,9.143999999999998,1.1754,0.891,3.708,16.625454545454545,Standard Non-Member,52.917015964343825,10.319399999999998,7.545930933297145
RES000128,Chinese Chain 128,Chain,Chinese,-58.055266,109.928722,Mumbai,India,1952,False,True,True,False,3,3.4,2289,Operational,67.29,53.2,2.7,,,,,,,True,False,False,40,15000,20633,INR,Asia,0.012,0.8074800000000001,,,,2.0187000000000004,Standard Non-Member,68.92885516325003,0.8074800000000001,33.437319268193306
RES000129,Osaka Pizza Place 129,Local,Pizza,-4.588398,-152.835404,Osaka,Japan,1992,True,True,False,True,3,4.9,3059,Operational,52.07,50.2,4.0,9.16,4.13,1.37,3.87,30.0,0.071,False,False,False,80,40000,12067,JPY,Asia,0.0065,0.338455,0.059539999999999996,0.026844999999999997,0.025155,0.42306875,Membership Partner,77.74981225386836,0.338455,118.18375209776161
RES000130,Osaka Pizza Place 130,Local,Pizza,15.83721,-109.052135,Osaka,Japan,2010,True,False,True,False,3,2.4,2540,Operational,68.61,98.2,9.6,1.1,4.7,1.76,10.26,35.0,0.044,False,True,False,80,40000,12067,JPY,Asia,0.0065,0.445965,0.00715,0.03055,0.06669,0.55745625,Membership Partner,81.2951851588673,0.445965,215.26304695873677
RES000131,Japanese Chain 131,Chain,Japanese,-21.273758,167.119356,Tokyo,Japan,1952,False,False,True,True,2,4.0,693,Operational,48.32,21.3,1.8,,,,,,,False,True,True,85,45000,6349,JPY,Asia,0.0065,0.31407999999999997,,,,0.36950588235294113,Standard Non-Member,55.56392375284785,0.31407999999999997,57.31005695982884
