Restaurant_ID,Restaurant_name,Chain_local,Cuisine,Latitude,Longitude,City,Country,Opening_year,Delivery_available,Takeaway,Dine_in,Reservations,Price_level,Average_rating,Review_count,Business_status,Delivery_fee,Service_fee,Packaging_fee,Estimated_delivery_time,Average_delivery_time,Peak_hour_multiplier,Minimum_order,Cancellation_rate,Availability,Average_menu_price,Popularity_score,Estimated_value_score,Total_Promo_Events,Avg_Discount_Nominal,Max_Discount_Nominal,Avg_Price_Markdown_Pct,Cost_of_living_index,Average_income,Currency,Region,FX_Rate,Minimum_order_USD,Average_menu_price_USD,Avg_Discount_USD,Promo_Attractiveness_Score,Min_Order_Friction_Ratio,Normalized_Review_Score,Composite_Volume_Index,Promo_Strategy_Segment
RES000063,Rio de Janeiro Indian Place 63,Local,Indian,14.82394,-64.416572,Rio de Janeiro,Brazil,1952,False,False,True,False,4,3.2,1949,Operational,,,,,,,,,,84.51,70.4,4.2,2.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,15.2118,0.0,29.400000000000002,,88.94252618252426,77.8170104730097,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000064,Rio de Janeiro Japanese Place 64,Local,Japanese,86.662811,3.884244,Rio de Janeiro,Brazil,1978,True,True,False,True,4,3.7,4966,Operational,8.22,0.86,1.9,19.0,24.0,1.99,6.52,0.081,False,85.1,38.0,7.0,5.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.1736,15.317999999999998,0.0,49.0,0.07661574117928313,99.91990675815642,62.76796270326257,"Growth Driver (High Promo, Low Barrier)"
RES000065,Los Angeles Italian Place 65,Local,Italian,25.536966,-179.063826,Los Angeles,USA,2023,True,False,False,True,4,5.0,232,Operational,0.03,4.42,0.09,73.0,83.0,2.02,23.0,0.065,True,113.39,43.0,0.4,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,23.0,113.39,0.0,2.8000000000000003,0.20283975480342398,63.998906048593476,51.39956241943739,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000066,London Mexican Place 66,Local,Mexican,-27.111643,-177.049064,London,United Kingdom,1965,False,True,False,False,3,3.6,2270,Operational,,,,,,,,,,57.58,48.6,4.8,4.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,73.7024,0.0,33.6,,90.73169908414786,65.45267963365914,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000067,Tokyo Thai Place 67,Local,Thai,18.558286,141.242308,Tokyo,Japan,1986,True,False,False,True,4,2.9,3187,Operational,8.76,2.19,1.85,28.0,26.0,2.13,0.12,0.015,True,70.89,48.5,8.5,4.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.00078,0.460785,0.0,59.5,0.0016927597626664006,94.71382707775375,66.9855308311015,"Growth Driver (High Promo, Low Barrier)"
RES000068,Osaka French Place 68,Local,French,15.277758,-29.802721,Osaka,Japan,1992,True,True,True,False,1,3.9,4152,Operational,4.4,1.23,0.85,61.0,71.0,2.13,24.47,0.037,True,24.27,81.3,5.5,2.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.15905499999999997,0.15775499999999998,0.0,38.5,1.00823423514795,97.81850004985509,87.90740001994203,"Basket Maximizer (High Promo, High Barrier)"
RES000069,Italian Chain 69,Chain,Italian,22.325188,164.038198,New York,USA,1988,True,False,False,True,4,3.0,3682,Closed Temporarily,7.97,3.98,1.6,57.0,67.0,2.27,2.65,0.077,True,84.92,55.6,0.8,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,2.65,84.92,0.0,5.6000000000000005,0.031205840423859627,96.4084051444243,71.92336205776972,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000070,Thai Chain 70,Chain,Thai,83.118435,93.996191,New York,USA,2000,False,True,True,False,3,3.2,4183,Operational,,,,,,,,,,80.67,56.6,7.2,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,80.67,0.0,50.4,,97.90581270484627,73.12232508193851,"Growth Driver (High Promo, Low Barrier)"
RES000071,Rio de Janeiro Chinese Place 71,Local,Chinese,-86.753007,23.374352,Rio de Janeiro,Brazil,2023,True,False,True,False,1,4.3,4876,Operational,6.29,3.52,0.52,37.0,41.0,2.43,9.85,0.034,False,24.89,98.3,9.2,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.773,4.4802,0.0,64.39999999999999,0.39574117321968366,99.70521948202294,98.86208779280918,"Basket Maximizer (High Promo, High Barrier)"
RES000072,New York Brazilian Place 72,Local,Brazilian,-37.575515,172.344423,New York,USA,2021,False,False,True,False,1,4.1,2487,Operational,,,,,,,,,,22.1,70.6,1.3,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,22.1,0.0,9.1,,91.80314089641199,79.08125635856479,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000073,Sao Paulo Mediterranean Place 73,Local,Mediterranean,24.09671,-50.884428,Sao Paulo,Brazil,2018,True,False,True,False,3,3.1,3867,Operational,7.46,2.19,0.4,67.0,69.0,1.58,19.07,0.088,True,71.88,3.4,2.7,4.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,3.4326,12.938399999999998,0.0,18.900000000000002,0.26530326274475496,96.98381523929437,40.83352609571775,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000074,Tokyo Japanese Place 74,Local,Japanese,-0.019536,113.437859,Tokyo,Japan,1955,True,True,True,False,1,3.8,505,Operational,3.85,0.47,1.86,46.0,44.0,1.97,17.82,0.013,False,23.21,56.5,4.7,7.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.11583,0.150865,0.0,32.9,0.7677674227460131,73.10378356351247,63.14151342540499,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000075,Chinese Chain 75,Chain,Chinese,-81.008803,122.118162,Tokyo,Japan,1958,False,False,True,True,3,4.9,4685,Operational,,,,,,,,,,58.91,5.7,2.2,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.38291499999999995,0.0,15.400000000000002,,99.2361682613235,43.114467304529406,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000076,Osaka Brazilian Place 76,Local,Brazilian,79.355086,93.335164,Osaka,Japan,2006,True,True,False,True,3,4.3,1642,Operational,8.2,2.89,0.98,32.0,37.0,1.29,1.57,0.056,True,74.75,3.4,5.6,4.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.010205,0.485875,0.0,39.199999999999996,0.021003301253817847,86.93128248303931,36.81251299321573,"Growth Driver (High Promo, Low Barrier)"
RES000077,Tokyo Burger Place 77,Local,Burger,-34.854568,104.377703,Tokyo,Japan,1960,False,False,True,False,2,2.9,884,Operational,,,,,,,,,,41.95,98.3,2.1,,,,,85,45000,JPY,Asia,0.0065,,0.272675,0.0,14.700000000000001,,79.66742298309948,90.8469691932398,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000078,Mexican Chain 78,Chain,Mexican,-4.319207,28.776702,New York,USA,1962,True,True,True,True,3,3.4,1325,Operational,4.45,1.59,0.08,28.0,31.0,1.94,9.63,0.047,True,62.78,19.0,9.3,3.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,9.63,62.78,0.0,65.10000000000001,0.15339279781151965,84.41458584854837,45.16583433941935,"Growth Driver (High Promo, Low Barrier)"
RES000079,Rio de Janeiro Japanese Place 79,Local,Japanese,-76.93337,96.093899,Rio de Janeiro,Brazil,1982,False,True,False,False,2,2.2,1294,Operational,,,,,,,,,,55.27,36.5,1.3,2.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,,9.9486,0.0,9.1,,84.13684597983419,55.554738391933675,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000080,New York Burger Place 80,Local,Burger,-0.042976,-8.028944,New York,USA,1998,True,True,True,True,4,3.6,2672,Operational,8.43,4.62,1.34,25.0,20.0,2.23,8.69,0.073,False,101.8,99.7,9.5,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,8.69,101.8,0.0,66.5,0.08536345692177351,92.64520913062854,96.87808365225142,"Growth Driver (High Promo, Low Barrier)"
RES000081,Rio de Janeiro Indian Place 81,Local,Indian,13.89968,-112.812795,Rio de Janeiro,Brazil,1978,True,False,True,False,4,3.3,1653,Operational,8.2,1.44,0.94,43.0,51.0,1.83,2.36,0.074,True,98.2,16.8,2.5,5.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,0.42479999999999996,17.676,0.0,17.5,0.02403258519842808,87.00962520377644,44.88385008151057,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000082,Indian Chain 82,Chain,Indian,26.601895,35.45595,Sao Paulo,Brazil,1959,True,False,False,False,1,3.7,2342,Operational,9.14,3.21,1.21,48.0,57.0,1.26,22.35,0.083,True,27.81,6.8,2.8,3.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,4.023,5.0058,0.0,19.599999999999998,0.803667584868036,91.09814801722015,40.51925920688806,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000083,New York Thai Place 83,Local,Thai,72.967967,9.147763,New York,USA,1991,True,False,True,False,4,3.5,4688,Operational,5.1,2.84,0.04,86.0,95.0,2.18,12.45,0.011,False,93.64,24.9,4.5,,,,,100,85000,USD,North America,1.0,12.45,93.64,0.0,31.5,0.1329560002888082,99.24368229770721,54.63747291908288,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000084,Tokyo Indian Place 84,Local,Indian,73.647249,61.433431,Tokyo,Japan,1999,True,False,False,False,4,4.7,1827,Operational,2.7,2.77,1.79,43.0,49.0,1.97,5.96,0.011,False,80.26,26.7,0.5,6.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.03874,0.52169,0.0,3.5,0.07425851701486127,88.18399715558569,51.293598862234276,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000085,New York Burger Place 85,Local,Burger,37.395218,32.171771,New York,USA,1962,False,True,False,False,4,3.7,3084,Operational,,,,,,,,,,83.14,87.2,9.6,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,83.14,0.0,67.2,,94.3282384016219,90.05129536064877,"Growth Driver (High Promo, Low Barrier)"
RES000086,London Japanese Place 86,Local,Japanese,84.768403,107.321612,London,United Kingdom,1979,False,False,True,True,4,2.3,1704,Operational,,,,,,,,,,93.27,42.4,3.4,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,119.3856,0.0,23.8,,87.36617225429755,60.38646890171902,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000087,Manchester Brazilian Place 87,Local,Brazilian,53.469885,-167.373865,Manchester,United Kingdom,1999,False,True,True,False,4,4.0,2732,Operational,,,,,,,,,,88.91,6.2,1.5,,,,,75,35000,GBP,Europe,1.28,,113.8048,0.0,10.5,,92.90583429307424,40.88233371722969,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000088,Osaka Brazilian Place 88,Local,Brazilian,0.199305,-179.679833,Osaka,Japan,2002,False,True,False,True,4,3.5,1322,Operational,,,,,,,,,,106.88,64.3,0.9,3.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,,0.6947199999999999,0.0,6.3,,84.38799312721608,72.33519725088644,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000089,London Burger Place 89,Local,Burger,30.882104,121.3909,London,United Kingdom,2016,True,False,False,False,4,2.4,1101,Closed Temporarily,6.14,2.41,0.55,15.0,22.0,1.04,13.85,0.047,True,81.69,37.4,5.6,3.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,17.728,104.5632,0.0,39.199999999999996,0.1695433941430313,82.2420880278082,55.33683521112328,"Growth Driver (High Promo, Low Barrier)"
RES000090,French Chain 90,Chain,French,75.851708,8.251652,Los Angeles,USA,2009,True,True,False,True,1,3.5,4125,Operational,3.58,1.89,1.95,67.0,66.0,2.33,6.22,0.094,False,30.27,56.1,6.1,5.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,6.22,30.27,0.0,42.699999999999996,0.20548397074714334,97.74192086807628,72.75676834723052,"Growth Driver (High Promo, Low Barrier)"
RES000091,Manchester French Place 91,Local,French,5.99871,-174.005254,Manchester,United Kingdom,2022,True,True,False,True,1,2.6,3927,Operational,8.2,0.65,1.09,84.0,80.0,2.07,13.61,0.073,False,24.89,56.7,6.9,6.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,17.4208,31.8592,0.0,48.300000000000004,0.5468059289999143,97.16453735216832,72.88581494086733,"Basket Maximizer (High Promo, High Barrier)"
RES000092,New York American Place 92,Local,American,56.814153,-44.609562,New York,USA,1979,False,True,False,False,3,4.3,126,Operational,,,,,,,,,,66.81,83.6,7.8,8.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,,66.81,0.0,54.6,,56.87405746060684,72.90962298424273,"Growth Driver (High Promo, Low Barrier)"
RES000093,Tokyo American Place 93,Local,American,84.95519,-37.567416,Tokyo,Japan,1998,True,False,False,True,1,3.0,2309,Operational,5.63,1.32,1.86,18.0,16.0,1.73,12.66,0.052,True,21.13,68.2,7.0,5.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,0.08229,0.137345,0.0,49.0,0.5991437682932157,90.93161073631178,77.2926442945247,"Basket Maximizer (High Promo, High Barrier)"
RES000094,Rio de Janeiro Japanese Place 94,Local,Japanese,88.660063,88.414393,Rio de Janeiro,Brazil,1981,True,False,False,False,4,4.7,4817,Operational,5.18,2.2,0.15,77.0,74.0,1.32,22.3,0.095,False,118.51,2.9,0.6,1.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,4.014,21.3318,0.0,4.2,0.18816976588146495,99.5623192742918,41.56492770971672,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000095,Los Angeles Mexican Place 95,Local,Mexican,75.99639,-23.967363,Los Angeles,USA,2013,False,False,True,False,3,4.8,1664,Operational,,,,,,,,,,60.79,46.4,8.0,4.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,60.79,0.0,56.0,,87.0874486257731,62.67497945030924,"Growth Driver (High Promo, Low Barrier)"
RES000096,Los Angeles Indian Place 96,Local,Indian,-82.883133,-159.050588,Los Angeles,USA,1997,True,False,False,False,4,2.5,1150,Operational,4.68,1.69,0.56,50.0,59.0,1.31,13.48,0.021,True,105.76,8.2,6.3,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,13.48,105.76,0.0,44.1,0.1274583951639713,82.7528595530092,38.02114382120369,"Growth Driver (High Promo, Low Barrier)"
RES000097,Delhi Thai Place 97,Local,Thai,87.501285,-59.70508,Delhi,India,1954,False,True,False,False,3,3.7,1261,Operational,,,,,,,,,,66.32,60.0,2.1,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.7958399999999999,0.0,14.700000000000001,,83.83378457932143,69.53351383172858,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000098,Indian Chain 98,Chain,Indian,-48.921251,42.562564,Los Angeles,USA,1974,True,False,True,False,1,2.8,4958,Operational,2.82,4.95,1.29,57.0,60.0,1.5,0.51,0.022,False,20.12,88.1,8.2,4.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,0.51,20.12,0.0,57.39999999999999,0.025347911265014348,99.90098161773169,92.82039264709266,"Growth Driver (High Promo, Low Barrier)"
RES000099,Indian Chain 99,Chain,Indian,-84.237857,150.267469,Delhi,India,1961,True,False,False,False,1,2.1,1586,Operational,0.01,2.96,0.84,49.0,55.0,2.33,5.25,0.088,False,23.3,64.4,9.6,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.063,0.2796,0.0,67.2,0.22532108254262326,86.52413446470871,73.24965378588348,"Basket Maximizer (High Promo, High Barrier)"
RES000100,Delhi Thai Place 100,Local,Thai,45.152234,21.11514,Delhi,India,2000,True,False,True,False,3,4.7,796,Operational,8.36,0.21,1.03,88.0,94.0,1.83,23.78,0.078,True,77.65,58.1,3.9,8.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.28536,0.9318000000000001,0.0,27.3,0.306245646870952,78.43778658954707,66.23511463581883,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000101,Italian Chain 101,Chain,Italian,-21.700236,120.925021,Los Angeles,USA,2011,True,False,False,False,2,4.5,3851,Operational,0.19,1.54,0.16,48.0,57.0,1.83,2.99,0.057,True,41.88,48.3,2.1,4.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,2.99,41.88,0.0,14.700000000000001,0.071394458658203,96.93514913252031,67.75405965300811,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000102,Delhi Chinese Place 102,Local,Chinese,66.086229,71.150714,Delhi,India,1989,True,True,True,False,3,3.8,458,Operational,8.37,3.64,1.63,46.0,45.0,2.39,2.23,0.039,True,58.52,16.6,3.9,4.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,0.02676,0.7022400000000001,0.0,27.3,0.038106575947573544,71.95922610015563,38.74369044006225,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000103,Indian Chain 103,Chain,Indian,-25.801024,97.65138,Manchester,United Kingdom,2019,True,False,False,True,1,3.3,1044,Operational,2.18,0.98,0.74,80.0,90.0,2.08,20.1,0.026,False,26.44,23.0,5.5,2.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,25.728,33.8432,0.0,38.5,0.760211777839809,81.61854248699456,46.44741699479782,"Basket Maximizer (High Promo, High Barrier)"
RES000104,Mexican Chain 104,Chain,Mexican,-80.665982,41.408388,Los Angeles,USA,1973,False,True,False,False,3,3.4,4773,Operational,,,,,,,,,,65.68,38.9,3.6,6.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,65.68,0.0,25.2,,99.45460584494316,63.12184233797727,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000105,Japanese Chain 105,Chain,Japanese,5.265795,63.476241,Osaka,Japan,2008,True,True,False,False,4,2.9,4135,Operational,9.85,3.49,1.92,23.0,23.0,2.32,20.66,0.07,True,78.03,36.3,7.7,8.0,0.0,0.0,0.0,80,40000,JPY,Asia,0.0065,0.13429,0.507195,0.0,53.9,0.2647694382447811,97.77034180049478,60.888136720197906,"Basket Maximizer (High Promo, High Barrier)"
RES000106,Indian Chain 106,Chain,Indian,-51.92501,29.076712,Rio de Janeiro,Brazil,2005,True,True,False,False,1,2.8,4882,Operational,0.02,2.24,1.36,44.0,41.0,2.19,13.02,0.015,True,20.35,61.1,3.0,2.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,2.3436,3.6630000000000003,0.0,21.0,0.6398032651369736,99.71965474791782,76.54786189916712,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000107,Rio de Janeiro Thai Place 107,Local,Thai,38.287232,26.569617,Rio de Janeiro,Brazil,1975,True,False,False,False,3,3.7,2117,Closed Temporarily,9.22,0.45,1.28,20.0,23.0,1.16,6.04,0.063,True,69.74,50.0,2.9,4.0,0.0,0.0,0.0,55,11000,BRL,South America,0.18,1.0872,12.553199999999999,0.0,20.3,0.0866073920110098,89.9128098472596,65.96512393890384,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000108,Tokyo American Place 108,Local,American,55.553713,32.511131,Tokyo,Japan,2020,False,False,True,True,3,3.8,3417,Operational,,,,,,,,,,63.91,62.3,1.3,3.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.415415,0.0,9.1,,95.53170435972763,75.59268174389105,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000109,Sao Paulo Japanese Place 109,Local,Japanese,58.960836,23.339541,Sao Paulo,Brazil,2011,False,False,True,False,3,3.1,3626,Operational,,,,,,,,,,78.21,0.2,3.1,5.0,0.0,0.0,0.0,50,12000,BRL,South America,0.18,,14.077799999999998,0.0,21.7,,96.22851703953349,38.611406815813396,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000110,Chinese Chain 110,Chain,Chinese,-18.19122,179.495059,London,United Kingdom,1991,False,True,True,True,2,3.9,2574,Operational,,,,,,,,,,41.8,38.1,2.9,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,53.504,0.0,20.3,,92.20667233551592,59.74266893420637,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000111,Mexican Chain 111,Chain,Mexican,23.151747,-5.712231,Manchester,United Kingdom,1998,True,True,False,False,1,2.6,3309,Operational,6.67,2.27,0.56,79.0,76.0,2.41,23.79,0.011,False,21.21,35.3,8.1,2.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,30.4512,27.1488,0.0,56.699999999999996,1.1216406941875627,95.15474165930694,59.24189666372277,"Basket Maximizer (High Promo, High Barrier)"
RES000112,New York Thai Place 112,Local,Thai,-17.376771,42.514303,New York,USA,1979,True,True,False,True,4,2.6,3991,Operational,3.96,2.09,0.88,53.0,56.0,1.93,11.46,0.099,False,93.07,94.6,9.0,2.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,11.46,93.07,0.0,63.0,0.12313312428136755,97.35428986953751,95.701715947815,"Growth Driver (High Promo, Low Barrier)"
RES000113,Delhi Indian Place 113,Local,Indian,-54.108831,83.655606,Delhi,India,1952,False,True,False,True,1,2.2,3751,Operational,,,,,,,,,,20.28,86.3,4.2,9.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,0.24336000000000002,0.0,29.400000000000002,,96.62632855487966,90.43053142195186,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000114,Los Angeles American Place 114,Local,American,-18.552234,-1.153908,Los Angeles,USA,1964,True,False,True,True,3,2.3,3568,Closed Temporarily,6.6,3.63,0.52,89.0,88.0,2.09,8.66,0.072,False,36.91,59.4,2.6,1.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,8.66,36.91,0.0,18.2,0.2346247565802017,96.03925237288836,74.05570094915535,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000115,French Chain 115,Chain,French,36.723549,-132.525526,New York,USA,1991,True,True,True,True,1,3.7,2888,Operational,3.14,1.83,1.37,29.0,28.0,1.68,13.0,0.026,False,20.64,25.7,3.6,4.0,0.0,0.0,0.0,100,85000,USD,North America,1.0,13.0,20.64,0.0,25.2,0.6298449307245673,93.55756556132705,52.84302622453082,"Strict Gatekeeper (Low Promo, High Barrier)"
RES000116,Chinese Chain 116,Chain,Chinese,87.24862,118.143039,London,United Kingdom,1982,False,True,True,True,1,2.8,2470,Operational,,,,,,,,,,23.91,48.4,2.0,6.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,30.6048,0.0,14.0,,91.72264387423076,65.7290575496923,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000117,Los Angeles Indian Place 117,Local,Indian,-28.979683,22.222074,Los Angeles,USA,2017,False,True,True,False,1,3.8,3863,Closed Temporarily,,,,,,,,,,25.54,24.4,1.1,3.0,0.0,0.0,0.0,95,75000,USD,North America,1.0,,25.54,0.0,7.700000000000001,,96.97166761125897,53.42866704450359,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000118,Thai Chain 118,Chain,Thai,27.049201,82.07873,London,United Kingdom,2001,True,True,False,True,1,3.4,4045,Operational,9.89,3.67,1.64,61.0,57.0,1.33,21.38,0.061,False,19.7,98.2,5.6,9.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,27.3664,25.216,0.0,39.199999999999996,1.0852791447779526,97.51204213042203,97.92481685216882,"Basket Maximizer (High Promo, High Barrier)"
RES000119,London Italian Place 119,Local,Italian,81.191301,-96.879934,London,United Kingdom,1961,False,False,True,True,1,3.2,4746,Operational,,,,,,,,,,29.24,80.1,1.9,5.0,0.0,0.0,0.0,90,50000,GBP,Europe,1.28,,37.4272,0.0,13.299999999999999,,99.38801635877867,87.81520654351147,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000120,Mexican Chain 120,Chain,Mexican,26.844265,78.116504,Tokyo,Japan,1991,False,False,True,False,3,3.0,3010,Operational,,,,,,,,,,108.2,21.4,2.4,2.0,0.0,0.0,0.0,85,45000,JPY,Asia,0.0065,,0.7033,0.0,16.8,,94.04318160819798,50.45727264327919,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000121,Delhi Pizza Place 121,Local,Pizza,59.583992,-130.054653,Delhi,India,1964,False,True,True,True,4,4.3,1412,Operational,,,,,,,,,,101.53,36.9,2.2,1.0,0.0,0.0,0.0,38,14000,INR,Asia,0.012,,1.21836,0.0,15.400000000000002,,85.1606851615631,56.20427406462524,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000122,New York Burger Place 122,Local,Burger,9.646641,-172.153355,New York,USA,1961,True,False,False,False,1,3.5,1739,Operational,5.5,2.53,0.28,77.0,78.0,2.38,22.22,0.098,True,19.21,10.4,9.8,,,,,100,85000,USD,North America,1.0,22.22,19.21,0.0,68.60000000000001,1.1566891641494448,87.60474293058316,41.281897172233265,"Basket Maximizer (High Promo, High Barrier)"
RES000123,Mumbai Thai Place 123,Local,Thai,53.68767,160.549484,Mumbai,India,2010,True,False,False,True,4,3.7,2554,Closed Temporarily,3.79,2.91,1.49,30.0,25.0,1.33,10.57,0.077,True,83.84,47.5,0.1,5.0,0.0,0.0,0.0,40,15000,INR,Asia,0.012,0.12684,1.00608,0.0,0.7000000000000001,0.12607334797098843,92.11512659724713,65.34605063889884,"Organic Frictions-Free (Low Promo, Low Barrier)"
RES000124,Chinese Chain 124,Chain,Chinese,75.839197,86.314131,Manchester,United Kingdom,1981,True,True,True,False,4,3.1,3733,Operational,4.5,4.1,2.0,47.0,56.0,2.31,8.54,0.027,False,94.29,27.8,1.0,6.0,0.0,0.0,0.0,75,35000,GBP,Europe,1.28,10.931199999999999,120.69120000000001,0.0,7.0,0.09057163993255812,96.56986778187479,55.30794711274992,"Organic Frictions-Free (Low Promo, Low Barrier)"
